"File_ID";"ID";"Plot_n";"MF";"TypeMF";"Aridity";"Sand";"Lattitude";"Longitude";"Cover";"Nbpixels";"Regular";"Regular_berdugo";"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd";"Facilitation";"SR";"Long_cos";"Long_sin";"Lat";"Elevation";"Slope";"Soil_A";"Grp_Kefi"
"14";"11-b";510;11;-0.575257766;0;0.8112;3.041700872;-37.671353;-67.233153;0.475947846208615;44944;0;0;0.475947846208615;3.61712869898555;2.02812753157271;0.104178149135595;0.168120373080295;0.606415428964512;5.91097877300625;0.74419897794208;1.27960891645962;4.49882351761331;-1.71170306939533;NA;28;-0.306095596284288;0.952000780427919;-37.671353;366;0.5;0.108089578;"low cover - low MF"
"15";"11-c";511;11;-0.575257766;0;0.8112;3.041700872;-37.671353;-67.233153;0.400787646849413;44944;0;0;0.400787646849413;3.57386332093488;2.18797072432288;0.417986073845497;0.163312402450622;0.607656815598704;5.75850392752623;0.73033144375019;1.24879541361564;2.38188176784102;-3.00207129750387;NA;28;-0.306095596284288;0.952000780427919;-37.671353;366;0.5;0.108089578;"low cover - low MF"
"16";"110-a";31;110;-0.19322391;0;0.6097;2.703710111;21.771804;-101.673516;0.259382716049383;32400;0;0;0.259382716049383;3.00713945740124;2.45043992033256;0.969122250578486;0.0886710305805641;0.415565244168053;4.84047728473264;0.583658097200466;1.12353652904162;3.85107672048253;-3.07336020367782;NA;9;0.415275146215983;-0.909695857380528;21.771804;2381;7.5;0.232186691;"low cover - low MF"
"17";"110-b";311;110;-0.19322391;0;0.6097;2.703710111;21.771804;-101.673516;0.220895061728395;32400;0;0;0.220895061728395;2.98868240883052;2.60490014837968;1.21834551556633;0.0789623438491192;0.463915980691673;4.75968355721405;0.573112086062097;0.919422005490603;2.22767582656945;-4.20382879506379;NA;9;0.415275146215983;-0.909695857380528;21.771804;2381;7.5;0.232186691;"low cover - low MF"
"18";"110-c";312;110;-0.19322391;0;0.6097;2.703710111;21.771804;-101.673516;0.337469135802469;32400;0;0;0.337469135802469;3.31132248033656;2.28362887280642;0.624867333274136;0.126582184694164;0.595746800474246;5.62108346066048;0.724658191255176;1.39254017620305;5.70623595605484;-2.02327127021278;NA;9;0.415275146215983;-0.909695857380528;21.771804;2381;7.5;0.232186691;"low cover - low MF"
"19";"112-a";32;112;0.240614167;1;0.7721;2.755956252;34.159182;-2.372904;0.356221085950816;110889;1;1;0.356221085950816;3.61347813979393;2.31687449506555;0.593944860957043;0.164330615755969;0.616337845761566;6.13900370326031;0.54636810137779;0.682363332866117;3.08993603329041;-2.74267687841178;0;11;-0.71882292652544;-0.695193210770503;34.159182;1002;5.25;0.531314648;"high cover - high MF"
"20";"112-b";321;112;0.240614167;1;0.7721;2.755956252;34.159182;-2.372904;0.307397487577668;110889;1;1;0.307397487577668;3.62237803268108;2.46674434631677;0.827028557344817;0.156703588622731;0.633998746232871;6.26752631370125;0.439230721177797;0.31805292758404;2.21480734883363;-3.47684445808628;0;11;-0.71882292652544;-0.695193210770503;34.159182;1002;5.25;0.531314648;"high cover - high MF"
"21";"112-c";322;112;0.240614167;1;0.7721;2.755956252;34.159182;-2.372904;0.382463544625707;110889;1;1;0.382463544625707;3.66612435453066;2.26025700830741;0.483076862795211;0.177419425337364;0.703432925564345;6.58142470169897;0.528597351297359;1.29093674913226;5.58171208045111;-2.26818466828022;0;11;-0.71882292652544;-0.695193210770503;34.159182;1002;5.25;0.531314648;"high cover - high MF"
"22";"113-a";33;113;0.436499772;1;0.7481;2.669140671;34.430867;-2.192604;0.253532812091371;110889;0;0;0.253532812091371;3.46923241089848;2.61619539032415;1.09519401216724;0.129708598842971;0.596663410185865;5.99401288682358;0.474345313794901;1.30023527495457;2.47790759491063;-4.13642084879586;18.1818181818182;11;-0.582505436695445;-0.812826805795828;34.430867;946;5.75;0.578738161;"high cover - high MF"
"23";"113-b";331;113;0.436499772;1;0.7481;2.669140671;34.430867;-2.192604;0.186528871213556;110889;0;0;0.186528871213556;3.42235544382131;2.90949828671974;1.57040188239875;0.101135271224533;0.566523790282884;5.91881753845224;0.413769688284377;NA;1.90579477298887;-4.71959064833818;18.1818181818182;11;-0.582505436695445;-0.812826805795828;34.430867;946;5.75;0.578738161;"high cover - high MF"
"24";"113-c";332;113;0.436499772;1;0.7481;2.669140671;34.430867;-2.192604;0.226118009901794;110889;0;0;0.226118009901794;3.46757597511366;2.73015403188293;1.25446768062625;0.117644618053887;0.551077051499322;5.80398079771628;0.401965886284235;NA;1.67479082679363;-4.58542750384477;18.1818181818182;11;-0.582505436695445;-0.812826805795828;34.430867;946;5.75;0.578738161;"high cover - high MF"
"25";"114-a";34;114;-0.58395428;0;0.8004;2.74731285;33.976574;-3.373502;0.310662013364716;110889;1;1;0.310662013364716;3.58924787366832;2.44699240612537;0.808258591011654;0.152905389398996;0.630422065308927;6.16329926375454;0.394578138320296;NA;2.67618521485847;-3.12358942014505;NA;7;-0.973229332403313;0.229836173283934;33.976574;776;18.25;0.600310216;"low cover - low MF"
"26";"114-b";341;114;-0.58395428;0;0.8004;2.74731285;33.976574;-3.373502;0.286096907718529;110889;1;1;0.286096907718529;3.56646178092987;2.52299869392895;0.916549036124451;0.144661532718602;0.593948537532851;6.00866298569319;0.340072247003509;0.424294746893591;1.76415616061248;-3.68141341401571;NA;7;-0.973229332403313;0.229836173283934;33.976574;776;18.25;0.600310216;"low cover - low MF"
"27";"114-c";342;114;-0.58395428;0;0.8004;2.74731285;33.976574;-3.373502;0.294745195646097;110889;1;1;0.294745195646097;3.53120793048586;2.48328404180721;0.878065070892162;0.143166098068178;0.543193063934194;5.71521529398713;0.214135779344981;NA;1.25219861418229;-4.48298902506482;NA;7;-0.973229332403313;0.229836173283934;33.976574;776;18.25;0.600310216;"low cover - low MF"
"28";"115-a";35;115;-0.607513053;0;0.6846;2.718330969;34.473045;-3.638859;0.370821271722173;110889;1;1;0.370821271722173;3.6431420233463;2.28488158237047;0.528619373078545;0.167528343770532;0.617836848027211;6.19102802588624;0.543446588414771;NA;3.29218462111553;-2.4066448530991;0;7;-0.878889864578091;0.477024743532141;34.473045;867;4;0.516469302;"low cover - low MF"
"29";"115-b";351;115;-0.607513053;0;0.6846;2.718330969;34.473045;-3.638859;0.286836385935485;110889;1;1;0.286836385935485;3.52859433458044;2.50974289576963;0.906616854992676;0.138895224588533;0.544620473983591;5.74671493672653;0.413327849276383;NA;2.31420021822108;-3.29340495819098;0;7;-0.878889864578091;0.477024743532141;34.473045;867;4;0.516469302;"low cover - low MF"
"30";"115-c";352;115;-0.607513053;0;0.6846;2.718330969;34.473045;-3.638859;0.368458548638729;110889;1;1;0.368458548638729;3.64134318860443;2.29077968185364;0.52813605770282;0.169200474221199;0.62054529931151;6.1430496151858;0.497972783686833;NA;2.77319100648198;-2.71832929307686;0;7;-0.878889864578091;0.477024743532141;34.473045;867;4;0.516469302;"low cover - low MF"
"31";"116-a";36;116;0.159327367;1;0.6826;2.689240819;34.442005;-3.592513;0.441272587466359;41616;1;1;0.441272587466359;3.43204094968416;2.05124759560001;0.243104669838716;0.133538947205956;0.414084305884835;5.06033588451953;0.609887081718969;1.28457057101661;4.17634857983634;-2.0046472559637;28.5714285714286;14;-0.900046402085097;0.435794073036419;34.442005;1028;14.25;0.518721705;"high cover - high MF"
"32";"116-b";361;116;0.159327367;1;0.6826;2.689240819;34.442005;-3.592513;0.233636101499423;41616;1;1;0.233636101499423;2.98344132469402;2.54706793706375;1.12499108103561;0.0776963626231035;0.235086714786233;4.30670488312475;0.202862866115682;0.599516268899985;1.46717873774039;-5.01946889002186;28.5714285714286;14;-0.900046402085097;0.435794073036419;34.442005;1028;14.25;0.518721705;"low cover - low MF"
"33";"116-c";362;116;0.159327367;1;0.6826;2.689240819;34.442005;-3.592513;0.362048250672818;41616;1;1;0.362048250672818;3.17913320501759;2.17258636948486;0.53122031149127;0.101242944882516;0.22998406429946;4.22463157190566;0.448921351556546;1.30349201321959;2.04594543601526;-3.64967352828201;28.5714285714286;14;-0.900046402085097;0.435794073036419;34.442005;1028;14.25;0.518721705;"high cover - high MF"
"34";"118-a";37;118;0.223005307;1;0.7655;2.860140602;33.872473;-3.63389;0.33352122340947;40804;0;1;0.33352122340947;3.27371592328606;2.28397448495128;0.649352954424639;0.113112676945778;0.285092720336393;4.68939821164378;0.389942821998959;NA;1.44352417897568;-4.27089903397381;10;10;-0.881249340479043;0.472651668679221;33.872473;1001;7.25;0.669508707;"high cover - high MF"
"35";"118-b";371;118;0.223005307;1;0.7655;2.860140602;33.872473;-3.63389;0.426845407313009;40804;0;1;0.426845407313009;3.42447034506517;2.08228019104964;0.259002572683179;0.130703118122249;0.336061779471036;4.83005488171179;0.498756882490777;NA;2.20214854110662;-3.06692622964788;10;10;-0.881249340479043;0.472651668679221;33.872473;1001;7.25;0.669508707;"high cover - high MF"
"36";"118-c";372;118;0.223005307;1;0.7655;2.860140602;33.872473;-3.63389;0.372953631996863;40804;0;1;0.372953631996863;3.38388750164279;2.20532637506192;0.490828914800819;0.130405034513806;0.412272125543886;5.13512685415398;0.389504272388673;NA;3.01874242970235;-2.54562930601459;10;10;-0.881249340479043;0.472651668679221;33.872473;1001;7.25;0.669508707;"high cover - high MF"
"37";"119-a";38;119;-0.577704454;0;0.7838;2.900167574;33.932621;-3.558751;0.254435839623566;40804;0;0;0.254435839623566;3.36332113272972;2.58163549657278;1.05607190196752;0.117092768982593;0.479396278313855;5.43905140991488;0.418203397334155;NA;1.85698262611096;-3.6373901197336;66.6666666666667;9;-0.914243966116197;0.405164127755811;33.932621;726;10.75;0.343444596;"low cover - low MF"
"38";"119-b";381;119;-0.577704454;0;0.7838;2.900167574;33.932621;-3.558751;0.444539751004803;40804;0;0;0.444539751004803;3.47935387838359;2.0575624088614;0.20067144000791;0.140888087109844;0.420278070015651;5.19595821478677;0.469386961663236;1.24767302936878;3.16376955372385;-2.35811293234353;66.6666666666667;9;-0.914243966116197;0.405164127755811;33.932621;726;10.75;0.343444596;"low cover - low MF"
"39";"119-c";382;119;-0.577704454;0;0.7838;2.900167574;33.932621;-3.558751;0.257180668561906;40804;0;0;0.257180668561906;3.3642081189251;2.57116905725848;1.05651009393395;0.117217058698479;0.49531162375224;5.55900049386424;0.55154881284252;NA;1.63419472263586;-3.82756365181024;66.6666666666667;9;-0.914243966116197;0.405164127755811;33.932621;726;10.75;0.343444596;"low cover - low MF"
"40";"12-a";6;12;-0.618603814;0;0.8647;2.731738578;-37.549969;-68.050022;0.440169989320043;44944;0;1;0.440169989320043;3.43446393368043;2.05445514074769;0.233521424614367;0.138945748782087;0.429726959176478;4.96883821201862;0.472909301351013;0.942292265699955;3.90568576426709;-2.09360329131092;NA;18;0.484489883523191;0.874796863713905;-37.549969;481;0.5;-0.135287375;"low cover - low MF"
"41";"12-b";610;12;-0.618603814;0;0.8647;2.731738578;-37.549969;-68.050022;0.375756496974012;44944;0;1;0.375756496974012;3.30542396968261;2.17437870618798;0.509875564982897;0.121602325478608;0.39109611155479;4.8298846110551;0.321845949923013;1.33357749881378;3.09925841669948;-3.22936586167819;NA;18;0.484489883523191;0.874796863713905;-37.549969;481;0.5;-0.135287375;"low cover - low MF"
"42";"12-c";611;12;-0.618603814;0;0.8647;2.731738578;-37.549969;-68.050022;0.367323780704877;44944;0;1;0.367323780704877;3.34884002665213;2.2101256087902;0.516780329048486;0.127822053159348;0.421136079480199;5.0159811753857;0.451472270306925;1.30675144619934;2.5418919571343;-3.1891511341379;NA;18;0.484489883523191;0.874796863713905;-37.549969;481;0.5;-0.135287375;"low cover - low MF"
"43";"120-a";39;120;-0.544640985;0;0.7727;2.937665117;33.06768;-2.728708;0.284425;40000;1;0;0.284425;3.15566493803287;2.40648491124766;0.834945513567732;0.0998658031962785;0.333049513570527;4.78502480822962;0.662347974987718;NA;2.49648177549587;-3.49495876147663;23.0769230769231;13;-0.915967158800078;-0.401253241731095;33.06768;1427;5.75;0.171828337;"low cover - low MF"
"44";"120-b";391;120;-0.544640985;0;0.7727;2.937665117;33.06768;-2.728708;0.215975;40000;1;0;0.215975;2.99872670447969;2.63078038546851;1.23002707721866;0.0788191395308123;0.314627427885471;4.51648431358912;0.493176224126338;0.601906903013802;1.55179584453321;-4.68583808905555;23.0769230769231;13;-0.915967158800078;-0.401253241731095;33.06768;1427;5.75;0.171828337;"low cover - low MF"
"45";"120-c";392;120;-0.544640985;0;0.7727;2.937665117;33.06768;-2.728708;0.21315;40000;1;0;0.21315;3.04245836265541;2.6584249963162;1.22729081910701;0.0800272133853541;0.315863166090162;4.71445760664409;0.365705826512772;0.484276653427651;1.64210708981192;-4.59521985513492;23.0769230769231;13;-0.915967158800078;-0.401253241731095;33.06768;1427;5.75;0.171828337;"low cover - low MF"
"46";"121-a";40;121;-0.141514862;0;0.7293;2.726584903;34.633215;-3.413628;0.217532848163479;110889;1;1;0.217532848163479;3.45584943205373;2.76547369669635;1.33733121269072;0.113748175944142;0.530422752141252;5.67027626442833;0.279153804174044;NA;1.17442385780011;-5.22772357441526;18.75;16;-0.963226009593731;0.268692490483338;34.633215;756;20;0.939568813;"low cover - low MF"
"47";"121-b";401;121;-0.141514862;0;0.7293;2.726584903;34.633215;-3.413628;0.133845557268981;110889;1;1;0.133845557268981;3.39307370974262;3.23280491105901;2.06680643791532;0.0781909320526407;0.526629063119583;5.63862330042234;0.313253642455778;NA;1.07846840452428;-5.1301241910168;18.75;16;-0.963226009593731;0.268692490483338;34.633215;756;20;0.939568813;"low cover - low MF"
"48";"121-c";402;121;-0.141514862;0;0.7293;2.726584903;34.633215;-3.413628;0.17336255174093;110889;1;1;0.17336255174093;3.38098210570121;2.97053643365094;1.65860106814208;0.0914295000227812;0.495014463599282;5.49563773921483;0.30363162003558;NA;1.23144732693161;-4.81500194548927;18.75;16;-0.963226009593731;0.268692490483338;34.633215;756;20;0.939568813;"low cover - low MF"
"49";"122-a";41;122;0.595332359;1;0.6891;2.539097846;34.625548;-3.464915;0.200317434551669;110889;1;1;0.200317434551669;3.47328141178589;2.85295179682654;1.44728213841775;0.109962323884662;0.56808277304824;5.82209385428581;0.286556222103614;NA;1.30489695022232;-4.83750008227571;27.2727272727273;11;-0.948185082102985;0.317718507609102;34.625548;922;16.5;1.042381295;"high cover - high MF"
"50";"122-b";412;122;0.595332359;1;0.6891;2.539097846;34.625548;-3.464915;0.520682845007169;110889;1;1;0.520682845007169;3.71124735875853;1.96398220078687;-0.0879918926070818;0.177795682587356;0.639510555209547;6.18068816177545;0.598412549167972;1.18735952108147;4.09140202115859;-1.72979100380133;27.2727272727273;11;-0.948185082102985;0.317718507609102;34.625548;922;16.5;1.042381295;"high cover - high MF"
"51";"122-c";413;122;0.595332359;1;0.6891;2.539097846;34.625548;-3.464915;0.407650894137381;110889;1;1;0.407650894137381;3.65410140695514;2.19319433236551;0.370434652142678;0.174687650232558;0.610241608813915;6.06956264452836;0.428299414081234;0.545681698473878;2.38554495490792;-2.8635454705134;27.2727272727273;11;-0.948185082102985;0.317718507609102;34.625548;922;16.5;1.042381295;"high cover - high MF"
"52";"123-a";42;123;-0.467201524;0;0.7302;3.089280929;-16.189754;-71.35712;0.194312326595323;30276;0;1;0.194312326595323;2.79347271800102;2.66557400719128;1.37286018182241;0.0642932465835048;0.294982317725503;4.55940961766288;0.480198012550003;0.644920583769095;1.49609865109735;-5.38363666529837;25;8;-0.621992915294874;-0.783022868965513;-16.189754;3916;8.5;0.113836683;"low cover - low MF"
"53";"123-b";421;123;-0.467201524;0;0.7302;3.089280929;-16.189754;-71.35712;0.187904610912934;30276;0;1;0.187904610912934;2.79451573211461;2.69947966306082;1.26746051533733;0.0574557474761132;0.208267822685987;4.13360652039464;0.334867630529566;0.324900774785179;1.25225578566849;-5.25551556540209;25;8;-0.621992915294874;-0.783022868965513;-16.189754;3916;8.5;0.113836683;"low cover - low MF"
"54";"123-c";422;123;-0.467201524;0;0.7302;3.089280929;-16.189754;-71.35712;0.137699828246796;30276;0;1;0.137699828246796;2.91964499880067;3.05414115368432;2.00826208442888;0.0590046379419436;0.564358863007674;5.43009868592649;0.735681321022606;1.13486327382536;4.22855561305688;-3.53932570074388;25;8;-0.621992915294874;-0.783022868965513;-16.189754;3916;8.5;0.113836683;"low cover - low MF"
"55";"124-a";43;124;-0.235554623;0;0.7551;3.111031539;-16.215578;-71.359792;0.296076099881094;30276;1;1;0.296076099881094;2.96564033913431;2.30423173862186;0.744100341764235;0.0770407551818112;0.124014573189416;3.70032983133706;0.47614020234805;0.269314876884146;1.19723539685876;-4.80065770196435;25;4;-0.624082929527125;-0.781358110646355;-16.215578;3816;12;0.070567541;"low cover - low MF"
"56";"124-b";431;124;-0.235554623;0;0.7551;3.111031539;-16.215578;-71.359792;0.140144008455542;30276;1;1;0.140144008455542;2.56516615602168;2.90710800792754;1.49783547951256;0.0369948472169056;0.0393700491102639;3.15271716000461;0.313757068063292;NA;0.793231556912036;-6.58044098014569;25;4;-0.624082929527125;-0.781358110646355;-16.215578;3816;12;0.070567541;"low cover - low MF"
"57";"124-c";432;124;-0.235554623;0;0.7551;3.111031539;-16.215578;-71.359792;0.164123398071079;30276;1;1;0.164123398071079;2.78003622459247;2.82960066487334;1.41725685577191;0.0488529483842618;0.158749635702753;3.64654290017272;0.46964436589712;NA;1.00816877021137;-5.48182869147758;25;4;-0.624082929527125;-0.781358110646355;-16.215578;3816;12;0.070567541;"low cover - low MF"
"58";"125-a";44;125;-0.271829441;0;0.7003;3.083956222;-16.210425;-71.433769;0.255714096974501;30276;1;0;0.255714096974501;2.94032549728752;2.44221555587689;0.937263522760438;0.0772534264455573;0.319037602906792;4.38473543050798;0.420263529551064;0.856997830912054;2.30552866990066;-3.95508249488859;28.5714285714286;7;-0.680125852856127;-0.733095371883308;-16.210425;4133;6;0.098089236;"low cover - low MF"
"59";"125-b";441;125;-0.271829441;0;0.7003;3.083956222;-16.210425;-71.433769;0.164354604307042;30276;1;0;0.164354604307042;2.68086816720257;2.79186964906064;1.49443728984162;0.0501486503907576;0.29226137589073;4.33808119036913;0.25687125876142;0.650091151133001;1.3338196664937;-5.32089832466494;28.5714285714286;7;-0.680125852856127;-0.733095371883308;-16.210425;4133;6;0.098089236;"low cover - low MF"
"60";"125-c";442;125;-0.271829441;0;0.7003;3.083956222;-16.210425;-71.433769;0.205112960760999;30276;1;0;0.205112960760999;2.69694041867955;2.57631237571304;1.15082512090248;0.0547486107501656;0.168598982476062;3.70913118396096;0.464113579764905;0.62488613693763;1.51142549049401;-4.9244830520767;28.5714285714286;7;-0.680125852856127;-0.733095371883308;-16.210425;4133;6;0.098089236;"low cover - low MF"
"61";"126-a";45;126;-0.654618615;0;0.7041;3.122898103;-16.175231;-71.440853;0.228101466508125;30276;0;1;0.228101466508125;2.97567332754127;2.56843506245356;1.20808525192857;0.0782628764429527;0.352632440368071;4.44233358310668;0.658526895264366;1.39332828668052;2.32952574931389;-3.88356407964161;33.3333333333333;6;-0.685301991709641;-0.728259006232534;-16.175231;4153;8.6;0.346932573;"low cover - low MF"
"62";"126-b";451;126;-0.654618615;0;0.7041;3.122898103;-16.175231;-71.440853;0.182190513938433;30276;0;1;0.182190513938433;2.81109499637418;2.73627644538158;1.45797772651739;0.0617623977268337;0.270317433460922;4.0069490982979;0.404584326539215;0.709905603445407;1.48461487363145;-4.98057251872774;33.3333333333333;6;-0.685301991709641;-0.728259006232534;-16.175231;4153;8.6;0.346932573;"low cover - low MF"
"63";"126-c";452;126;-0.654618615;0;0.7041;3.122898103;-16.175231;-71.440853;0.192792971330427;30276;0;1;0.192792971330427;2.86208668836731;2.69768932333732;1.37766059906629;0.0665721302018583;0.292332224285084;4.28318014354494;0.503764931229384;0.837351104907365;1.84612184946808;-4.73086194002881;33.3333333333333;6;-0.685301991709641;-0.728259006232534;-16.175231;4153;8.6;0.346932573;"low cover - low MF"
"64";"128-a";46;128;-0.128935256;0;0.7306;3.10727623;-16.26659;-71.384941;0.216508125247721;30276;1;1;0.216508125247721;2.64378337147216;2.50233818874311;1.04837452748218;0.0529028891282348;0.184552220678074;3.63428116355111;0.39473426161988;0.652699793677026;1.63799036655959;-4.99999060458484;0;2;-0.643533886180961;-0.76541762282876;-16.26659;4045;14.5;0.331672497;"low cover - low MF"
"65";"128-b";461;128;-0.128935256;0;0.7306;3.10727623;-16.26659;-71.384941;0.290328973444312;30276;1;1;0.290328973444312;2.86075085324232;2.28782473422374;0.785793405248937;0.071236150760239;0.143708925593091;3.64462589002374;0.414346346454214;0.610335193166572;1.54566033395229;-4.69048948473842;0;2;-0.643533886180961;-0.76541762282876;-16.26659;4045;14.5;0.331672497;"low cover - low MF"
"66";"128-c";462;128;-0.128935256;0;0.7306;3.10727623;-16.26659;-71.384941;0.178094860615669;30276;1;1;0.178094860615669;2.66505934718101;2.70566527231784;1.30069472399538;0.0503400924822766;0.0984839160199257;3.39426146656898;0.375051081469242;NA;1.04427902967282;-5.69313778514479;0;2;-0.643533886180961;-0.76541762282876;-16.26659;4045;14.5;0.331672497;"low cover - low MF"
"67";"129-a";47;129;-0.379799581;0;0.6994;3.055050463;-16.052056;-71.415888;0.0655634826265028;30276;0;0;0.0655634826265028;2.53198992443325;3.65374193029001;3.19547595812785;0.0249651567208143;0.353918404458795;4.22317995514361;0.552069012118482;0.881317785795816;1.67038670485925;-5.41283581999063;NA;7;-0.666909347552359;-0.745138860983164;-16.052056;4017;3;0.139441351;"low cover - low MF"
"68";"129-b";471;129;-0.379799581;0;0.6994;3.055050463;-16.052056;-71.415888;0.146749900911613;30276;0;0;0.146749900911613;2.63065496286293;2.88625834598778;1.6672242421883;0.0464512922445208;0.344131706952749;4.35360821380906;0.398137895938601;0.813396863758691;1.6954521666867;-5.1823121613788;NA;7;-0.666909347552359;-0.745138860983164;-16.052056;4017;3;0.139441351;"low cover - low MF"
