"Cover";"p";"q";"Cover_bis";"Branch"
"11967";0.540848183618351;0.834170854271357;0.296482412060302;0.540848183618351;"forward"
"11968";0.544127680441143;0.839195979899497;0.296482412060302;0.544127680441143;"forward"
"11969";0.54735626592272;0.844221105527638;0.296482412060302;0.54735626592272;"forward"
"11970";0.550535216212962;0.849246231155779;0.296482412060302;0.550535216212962;"forward"
"11971";0.553665762178708;0.85427135678392;0.296482412060302;0.553665762178708;"forward"
"11972";0.556749091505943;0.85929648241206;0.296482412060302;0.556749091505943;"forward"
"11973";0.559786350680924;0.864321608040201;0.296482412060302;0.559786350680924;"forward"
"11974";0.562778646858598;0.869346733668342;0.296482412060302;0.562778646858598;"forward"
"11975";0.565727049625954;0.874371859296482;0.296482412060302;0.565727049625954;"forward"
"11976";0.56863259266736;0.879396984924623;0.296482412060302;0.56863259266736;"forward"
"11977";0.571496275338401;0.884422110552764;0.296482412060302;0.571496275338401;"forward"
"11978";0.574319064154208;0.889447236180904;0.296482412060302;0.574319064154208;"forward"
"11979";0.577101894197829;0.894472361809045;0.296482412060302;0.577101894197829;"forward"
"11980";0.579845670453771;0.899497487437186;0.296482412060302;0.579845670453771;"forward"
"11981";0.582551269071451;0.904522613065327;0.296482412060302;0.582551269071451;"forward"
"11982";0.58521953856297;0.909547738693467;0.296482412060302;0.58521953856297;"forward"
"11983";0.587851300939257;0.914572864321608;0.296482412060302;0.587851300939257;"forward"
"11984";0.590447352788406;0.919597989949749;0.296482412060302;0.590447352788406;"forward"
"11985";0.593008466299671;0.924623115577889;0.296482412060302;0.593008466299671;"forward"
"11986";0.595535390236431;0.92964824120603;0.296482412060302;0.595535390236431;"forward"
"11987";0.598028850861125;0.934673366834171;0.296482412060302;0.598028850861125;"forward"
"11988";0.600489552815007;0.939698492462312;0.296482412060302;0.600489552815007;"forward"
"11989";0.60291817995535;0.944723618090452;0.296482412060302;0.60291817995535;"forward"
"11990";0.605315396152542;0.949748743718593;0.296482412060302;0.605315396152542;"forward"
"11991";0.607681846049384;0.954773869346734;0.296482412060302;0.607681846049384;"forward"
"11992";0.610018155784724;0.959798994974874;0.296482412060302;0.610018155784724;"forward"
"11993";0.612324933683409;0.964824120603015;0.296482412060302;0.612324933683409;"forward"
"11994";0.61460277091445;0.969849246231156;0.296482412060302;0.61460277091445;"forward"
"11995";0.616852242119125;0.974874371859296;0.296482412060302;0.616852242119125;"forward"
"11996";0.619073906010678;0.979899497487437;0.296482412060302;0.619073906010678;"forward"
"11997";0.621268305947118;0.984924623115578;0.296482412060302;0.621268305947118;"forward"
"11998";0.623435970478593;0.989949748743719;0.296482412060302;0.623435970478593;"forward"
"11999";0.625577413870647;0.994974874371859;0.296482412060302;0.625577413870647;"forward"
"12000";0.62769313660466;1;0.296482412060302;0.62769313660466;"forward"
"12001";-3.67721077511492e-154;0;0.301507537688442;NA;"forward"
"12002";-4.09834953488485e-153;0.0050251256281407;0.301507537688442;NA;"forward"
"12003";-4.8163147110897e-152;0.0100502512562814;0.301507537688442;NA;"forward"
"12004";-5.70706308060402e-151;0.0150753768844221;0.301507537688442;NA;"forward"
"12005";-6.01066294171463e-150;0.0201005025125628;0.301507537688442;NA;"forward"
"12006";-6.51804643938651e-149;0.0251256281407035;0.301507537688442;NA;"forward"
"12007";-7.80053149060237e-148;0.0301507537688442;0.301507537688442;NA;"forward"
"12008";-8.89549136612109e-147;0.0351758793969849;0.301507537688442;NA;"forward"
"12009";-9.38557209347486e-146;0.0402010050251256;0.301507537688442;NA;"forward"
"12010";-9.69824952609464e-145;0.0452261306532663;0.301507537688442;NA;"forward"
"12011";-8.23050382915407e-144;0.050251256281407;0.301507537688442;NA;"forward"
"12012";-3.02676366610156e-143;0.0552763819095477;0.301507537688442;NA;"forward"
"12013";8.74073053430684e-142;0.0603015075376884;0.301507537688442;NA;"forward"
"12014";3.13513932816609e-140;0.0653266331658292;0.301507537688442;NA;"forward"
"12015";8.60991545933524e-139;0.0703517587939698;0.301507537688442;NA;"forward"
"12016";1.83980208475877e-137;0.0753768844221106;0.301507537688442;NA;"forward"
"12017";3.17765161802318e-136;0.0804020100502513;0.301507537688442;NA;"forward"
"12018";6.11087391071115e-135;0.085427135678392;0.301507537688442;NA;"forward"
"12019";1.22076953694273e-133;0.0904522613065327;0.301507537688442;NA;"forward"
"12020";2.4753495570385e-132;0.0954773869346734;0.301507537688442;NA;"forward"
"12021";4.46056629880485e-131;0.100502512562814;0.301507537688442;NA;"forward"
"12022";8.92465457614914e-130;0.105527638190955;0.301507537688442;NA;"forward"
"12023";1.55506315952175e-128;0.110552763819095;0.301507537688442;NA;"forward"
"12024";2.95330143465197e-127;0.115577889447236;0.301507537688442;NA;"forward"
"12025";6.06140905418403e-126;0.120603015075377;0.301507537688442;NA;"forward"
"12026";1.2270445317094e-124;0.125628140703518;0.301507537688442;NA;"forward"
"12027";2.15467301075803e-123;0.130653266331658;0.301507537688442;NA;"forward"
"12028";4.50155165525805e-122;0.135678391959799;0.301507537688442;NA;"forward"
"12029";9.41094810574292e-121;0.14070351758794;0.301507537688442;NA;"forward"
"12030";1.99541757038129e-119;0.14572864321608;0.301507537688442;NA;"forward"
"12031";4.33420184295448e-118;0.150753768844221;0.301507537688442;NA;"forward"
"12032";8.48379392134143e-117;0.155778894472362;0.301507537688442;NA;"forward"
"12033";1.89642269699527e-115;0.160804020100503;0.301507537688442;NA;"forward"
"12034";4.28903872865726e-114;0.165829145728643;0.301507537688442;NA;"forward"
"12035";8.32106464715908e-113;0.170854271356784;0.301507537688442;NA;"forward"
"12036";1.87121196326798e-111;0.175879396984925;0.301507537688442;NA;"forward"
"12037";4.48539128397795e-110;0.180904522613065;0.301507537688442;NA;"forward"
"12038";1.08082491076492e-108;0.185929648241206;0.301507537688442;NA;"forward"
"12039";2.64025666951656e-107;0.190954773869347;0.301507537688442;NA;"forward"
"12040";6.05691296390407e-106;0.195979899497487;0.301507537688442;NA;"forward"
"12041";1.39394826987839e-104;0.201005025125628;0.301507537688442;NA;"forward"
"12042";3.61830458355997e-103;0.206030150753769;0.301507537688442;NA;"forward"
"12043";9.35850174931341e-102;0.21105527638191;0.301507537688442;NA;"forward"
"12044";2.43615689383361e-100;0.21608040201005;0.301507537688442;NA;"forward"
"12045";6.09143257420009e-99;0.221105527638191;0.301507537688442;NA;"forward"
"12046";1.69352173572916e-97;0.226130653266332;0.301507537688442;NA;"forward"
"12047";4.81288972618282e-96;0.231155778894472;0.301507537688442;NA;"forward"
"12048";1.26608519359251e-94;0.236180904522613;0.301507537688442;NA;"forward"
"12049";3.74727389295024e-93;0.241206030150754;0.301507537688442;NA;"forward"
"12050";1.04141696355624e-91;0.246231155778894;0.301507537688442;NA;"forward"
"12051";3.29262928375594e-90;0.251256281407035;0.301507537688442;NA;"forward"
"12052";9.73904367106351e-89;0.256281407035176;0.301507537688442;NA;"forward"
"12053";3.2042697444653e-87;0.261306532663317;0.301507537688442;NA;"forward"
"12054";9.91625270642786e-86;0.266331658291457;0.301507537688442;NA;"forward"
"12055";3.40137303453801e-84;0.271356783919598;0.301507537688442;NA;"forward"
"12056";1.10355149507224e-82;0.276381909547739;0.301507537688442;NA;"forward"
"12057";3.95296250577376e-81;0.281407035175879;0.301507537688442;NA;"forward"
"12058";1.35855747417025e-79;0.28643216080402;0.301507537688442;NA;"forward"
"12059";4.84672688166264e-78;0.291457286432161;0.301507537688442;NA;"forward"
"12060";1.77932999644926e-76;0.296482412060302;0.301507537688442;NA;"forward"
"12061";6.71591226816487e-75;0.301507537688442;0.301507537688442;NA;"forward"
"12062";2.77017174863063e-73;0.306532663316583;0.301507537688442;NA;"forward"
"12063";1.10887970772879e-71;0.311557788944724;0.301507537688442;NA;"forward"
"12064";4.50677668662823e-70;0.316582914572864;0.301507537688442;NA;"forward"
"12065";1.8803236974802e-68;0.321608040201005;0.301507537688442;NA;"forward"
"12066";8.22178867270824e-67;0.326633165829146;0.301507537688442;NA;"forward"
"12067";3.70821741997229e-65;0.331658291457286;0.301507537688442;NA;"forward"
"12068";1.64630350993296e-63;0.336683417085427;0.301507537688442;NA;"forward"
"12069";7.89885539053594e-62;0.341708542713568;0.301507537688442;NA;"forward"
"12070";3.7724175902641e-60;0.346733668341709;0.301507537688442;NA;"forward"
"12071";1.92671895094306e-58;0.351758793969849;0.301507537688442;NA;"forward"
"12072";9.7928289783685e-57;0.35678391959799;0.301507537688442;NA;"forward"
"12073";5.15232218473485e-55;0.361809045226131;0.301507537688442;NA;"forward"
"12074";2.80780008351019e-53;0.366834170854271;0.301507537688442;NA;"forward"
"12075";1.59194041553458e-51;0.371859296482412;0.301507537688442;NA;"forward"
"12076";9.3130870146734e-50;0.376884422110553;0.301507537688442;NA;"forward"
"12077";5.63658421691089e-48;0.381909547738693;0.301507537688442;NA;"forward"
"12078";3.46252928950365e-46;0.386934673366834;0.301507537688442;NA;"forward"
"12079";2.21741104158862e-44;0.391959798994975;0.301507537688442;NA;"forward"
"12080";1.46997662027922e-42;0.396984924623116;0.301507537688442;NA;"forward"
"12081";9.96556906048792e-41;0.402010050251256;0.301507537688442;NA;"forward"
"12082";7.0194185194547e-39;0.407035175879397;0.301507537688442;NA;"forward"
"12083";5.14672367219659e-37;0.412060301507538;0.301507537688442;NA;"forward"
"12084";3.8791120843556e-35;0.417085427135678;0.301507537688442;NA;"forward"
"12085";3.01038843588693e-33;0.422110552763819;0.301507537688442;NA;"forward"
"12086";2.4411195085688e-31;0.42713567839196;0.301507537688442;NA;"forward"
"12087";2.04579654943434e-29;0.4321608040201;0.301507537688442;NA;"forward"
"12088";1.77442949534989e-27;0.437185929648241;0.301507537688442;NA;"forward"
"12089";1.58539212477443e-25;0.442211055276382;0.301507537688442;NA;"forward"
"12090";1.41112496360831e-23;0.447236180904523;0.301507537688442;NA;"forward"
"12091";1.40864787617374e-21;0.452261306532663;0.301507537688442;NA;"forward"
"12092";1.39251799644217e-19;0.457286432160804;0.301507537688442;NA;"forward"
"12093";1.41570148945343e-17;0.462311557788945;0.301507537688442;NA;"forward"
"12094";1.48369875634401e-15;0.467336683417085;0.301507537688442;NA;"forward"
"12095";1.58465431287936e-13;0.472361809045226;0.301507537688442;NA;"forward"
"12096";1.71745537942247e-11;0.477386934673367;0.301507537688442;NA;"forward"
"12097";1.85493176531259e-09;0.482412060301508;0.301507537688442;NA;"forward"
"12098";1.96046637633088e-07;0.487437185929648;0.301507537688442;NA;"forward"
"12099";1.86024848209509e-05;0.492462311557789;0.301507537688442;NA;"forward"
"12100";0.00107162526674928;0.49748743718593;0.301507537688442;NA;"forward"
"12101";0.0133880586514414;0.50251256281407;0.301507537688442;NA;"forward"
"12102";0.0356688712831155;0.507537688442211;0.301507537688442;NA;"forward"
"12103";0.0571878798437102;0.512562814070352;0.301507537688442;0.0571878798437102;"forward"
"12104";0.0772336915331293;0.517587939698492;0.301507537688442;0.0772336915331293;"forward"
"12105";0.0959903536450308;0.522613065326633;0.301507537688442;0.0959903536450308;"forward"
"12106";0.113616427202125;0.527638190954774;0.301507537688442;0.113616427202125;"forward"
"12107";0.130241603138247;0.532663316582915;0.301507537688442;0.130241603138247;"forward"
"12108";0.14597345729671;0.537688442211055;0.301507537688442;0.14597345729671;"forward"
"12109";0.160902353693305;0.542713567839196;0.301507537688442;0.160902353693305;"forward"
"12110";0.175105036454123;0.547738693467337;0.301507537688442;0.175105036454123;"forward"
"12111";0.188647314450393;0.552763819095477;0.301507537688442;0.188647314450393;"forward"
"12112";0.201586103623157;0.557788944723618;0.301507537688442;0.201586103623157;"forward"
"12113";0.213971005163155;0.562814070351759;0.301507537688442;0.213971005163155;"forward"
"12114";0.225845542131656;0.5678391959799;0.301507537688442;0.225845542131656;"forward"
"12115";0.237248140615466;0.57286432160804;0.301507537688442;0.237248140615466;"forward"
"12116";0.248212917000437;0.577889447236181;0.301507537688442;0.248212917000437;"forward"
"12117";0.258770316149844;0.582914572864322;0.301507537688442;0.258770316149844;"forward"
"12118";0.268947633548437;0.587939698492462;0.301507537688442;0.268947633548437;"forward"
"12119";0.278769446151294;0.592964824120603;0.301507537688442;0.278769446151294;"forward"
"12120";0.288257970680832;0.597989949748744;0.301507537688442;0.288257970680832;"forward"
"12121";0.297433363735238;0.603015075376884;0.301507537688442;0.297433363735238;"forward"
"12122";0.306313974831076;0.608040201005025;0.301507537688442;0.306313974831076;"forward"
"12123";0.314916561077112;0.613065326633166;0.301507537688442;0.314916561077112;"forward"
"12124";0.323256470340968;0.618090452261307;0.301507537688442;0.323256470340968;"forward"
"12125";0.331347798367385;0.623115577889447;0.301507537688442;0.331347798367385;"forward"
"12126";0.33920352422471;0.628140703517588;0.301507537688442;0.33920352422471;"forward"
"12127";0.346835627614047;0.633165829145729;0.301507537688442;0.346835627614047;"forward"
"12128";0.354255190914868;0.638190954773869;0.301507537688442;0.354255190914868;"forward"
"12129";0.361472488318578;0.64321608040201;0.301507537688442;0.361472488318578;"forward"
"12130";0.368497063985747;0.648241206030151;0.301507537688442;0.368497063985747;"forward"
"12131";0.375337800829384;0.653266331658292;0.301507537688442;0.375337800829384;"forward"
"12132";0.382002981257808;0.658291457286432;0.301507537688442;0.382002981257808;"forward"
"12133";0.388500340992514;0.663316582914573;0.301507537688442;0.388500340992514;"forward"
"12134";0.394837116898375;0.668341708542714;0.301507537688442;0.394837116898375;"forward"
"12135";0.401020089617502;0.673366834170854;0.301507537688442;0.401020089617502;"forward"
"12136";0.407055621677599;0.678391959798995;0.301507537688442;0.407055621677599;"forward"
"12137";0.412949691645883;0.683417085427136;0.301507537688442;0.412949691645883;"forward"
"12138";0.418707924816552;0.688442211055276;0.301507537688442;0.418707924816552;"forward"
"12139";0.424335620850342;0.693467336683417;0.301507537688442;0.424335620850342;"forward"
"12140";0.42983777872641;0.698492462311558;0.301507537688442;0.42983777872641;"forward"
"12141";0.435219119317641;0.703517587939699;0.301507537688442;0.435219119317641;"forward"
"12142";0.440484105858897;0.708542713567839;0.301507537688442;0.440484105858897;"forward"
"12143";0.445636962542425;0.71356783919598;0.301507537688442;0.445636962542425;"forward"
"12144";0.450681691444575;0.718592964824121;0.301507537688442;0.450681691444575;"forward"
"12145";0.455622087962237;0.723618090452261;0.301507537688442;0.455622087962237;"forward"
"12146";0.460461754915381;0.728643216080402;0.301507537688442;0.460461754915381;"forward"
"12147";0.465204115453086;0.733668341708543;0.301507537688442;0.465204115453086;"forward"
"12148";0.469852424884093;0.738693467336683;0.301507537688442;0.469852424884093;"forward"
"12149";0.474409781538756;0.743718592964824;0.301507537688442;0.474409781538756;"forward"
"12150";0.478879136756942;0.748743718592965;0.301507537688442;0.478879136756942;"forward"
"12151";0.483263304085802;0.753768844221106;0.301507537688442;0.483263304085802;"forward"
"12152";0.48756496776196;0.758793969849246;0.301507537688442;0.48756496776196;"forward"
"12153";0.491786690544538;0.763819095477387;0.301507537688442;0.491786690544538;"forward"
"12154";0.495930920958314;0.768844221105528;0.301507537688442;0.495930920958314;"forward"
"12155";0.5;0.773869346733668;0.301507537688442;0.5;"forward"
"12156";0.503996167355153;0.778894472361809;0.301507537688442;0.503996167355153;"forward"
"12157";0.507921567168317;0.78391959798995;0.301507537688442;0.507921567168317;"forward"
"12158";0.51177825340474;0.78894472361809;0.301507537688442;0.51177825340474;"forward"
"12159";0.51556819483816;0.793969849246231;0.301507537688442;0.51556819483816;"forward"
"12160";0.519293279695794;0.798994974874372;0.301507537688442;0.519293279695794;"forward"
"12161";0.522955319988666;0.804020100502513;0.301507537688442;0.522955319988666;"forward"
"12162";0.526556055552706;0.809045226130653;0.301507537688442;0.526556055552706;"forward"
"12163";0.530097157823697;0.814070351758794;0.301507537688442;0.530097157823697;"forward"
"12164";0.533580233366997;0.819095477386935;0.301507537688442;0.533580233366997;"forward"
"12165";0.537006827181043;0.824120603015075;0.301507537688442;0.537006827181043;"forward"
"12166";0.540378425791977;0.829145728643216;0.301507537688442;0.540378425791977;"forward"
"12167";0.543696460155128;0.834170854271357;0.301507537688442;0.543696460155128;"forward"
"12168";0.546962308377773;0.839195979899497;0.301507537688442;0.546962308377773;"forward"
"12169";0.550177298276309;0.844221105527638;0.301507537688442;0.550177298276309;"forward"
"12170";0.553342709779858;0.849246231155779;0.301507537688442;0.553342709779858;"forward"
"12171";0.556459777191323;0.85427135678392;0.301507537688442;0.556459777191323;"forward"
"12172";0.559529691315991;0.85929648241206;0.301507537688442;0.559529691315991;"forward"
"12173";0.56255360146694;0.864321608040201;0.301507537688442;0.56255360146694;"forward"
"12174";0.56553261735577;0.869346733668342;0.301507537688442;0.56553261735577;"forward"
"12175";0.568467810876482;0.874371859296482;0.301507537688442;0.568467810876482;"forward"
"12176";0.571360217789725;0.879396984924623;0.301507537688442;0.571360217789725;"forward"
"12177";0.574210839314035;0.884422110552764;0.301507537688442;0.574210839314035;"forward"
"12178";0.577020643630228;0.889447236180904;0.301507537688442;0.577020643630228;"forward"
"12179";0.579790567304571;0.894472361809045;0.301507537688442;0.579790567304571;"forward"
"12180";0.582521516635992;0.899497487437186;0.301507537688442;0.582521516635992;"forward"
"12181";0.585214368932165;0.904522613065327;0.301507537688442;0.585214368932165;"forward"
"12182";0.587869973718934;0.909547738693467;0.301507537688442;0.587869973718934;"forward"
"12183";0.590489153887257;0.914572864321608;0.301507537688442;0.590489153887257;"forward"
"12184";0.593072706781509;0.919597989949749;0.301507537688442;0.593072706781509;"forward"
"12185";0.595621405232724;0.924623115577889;0.301507537688442;0.595621405232724;"forward"
"12186";0.598135998540104;0.92964824120603;0.301507537688442;0.598135998540104;"forward"
"12187";0.600617213403879;0.934673366834171;0.301507537688442;0.600617213403879;"forward"
"12188";0.60306575481241;0.939698492462312;0.301507537688442;0.60306575481241;"forward"
"12189";0.605482306886196;0.944723618090452;0.301507537688442;0.605482306886196;"forward"
"12190";0.607867533681292;0.949748743718593;0.301507537688442;0.607867533681292;"forward"
"12191";0.610222079954471;0.954773869346734;0.301507537688442;0.610222079954471;"forward"
"12192";0.612546571892291;0.959798994974874;0.301507537688442;0.612546571892291;"forward"
"12193";0.614841617806113;0.964824120603015;0.301507537688442;0.614841617806113;"forward"
"12194";0.617107808794953;0.969849246231156;0.301507537688442;0.617107808794953;"forward"
"12195";0.619345719377956;0.974874371859296;0.301507537688442;0.619345719377956;"forward"
"12196";0.62155590809814;0.979899497487437;0.301507537688442;0.62155590809814;"forward"
"12197";0.623738918098981;0.984924623115578;0.301507537688442;0.623738918098981;"forward"
"12198";0.625895277675281;0.989949748743719;0.301507537688442;0.625895277675281;"forward"
"12199";0.6280255007997;0.994974874371859;0.301507537688442;0.6280255007997;"forward"
"12200";0.630130087626223;1;0.301507537688442;0.630130087626223;"forward"
"12201";-3.58929991499893e-154;0;0.306532663316583;NA;"forward"
"12202";-4.00372783643723e-153;0.0050251256281407;0.306532663316583;NA;"forward"
"12203";-4.84543717840875e-152;0.0100502512562814;0.306532663316583;NA;"forward"
"12204";-5.86966224996468e-151;0.0150753768844221;0.306532663316583;NA;"forward"
"12205";-5.57134429722908e-150;0.0201005025125628;0.306532663316583;NA;"forward"
"12206";-6.76733877305736e-149;0.0251256281407035;0.306532663316583;NA;"forward"
"12207";-7.83923713793558e-148;0.0301507537688442;0.306532663316583;NA;"forward"
"12208";-8.71543663862267e-147;0.0351758793969849;0.306532663316583;NA;"forward"
"12209";-1.13883673129068e-145;0.0402010050251256;0.306532663316583;NA;"forward"
"12210";-1.17707162674151e-144;0.0452261306532663;0.306532663316583;NA;"forward"
"12211";-8.0286562595129e-144;0.050251256281407;0.306532663316583;NA;"forward"
"12212";-2.98558718538802e-143;0.0552763819095477;0.306532663316583;NA;"forward"
"12213";8.7603189492675e-142;0.0603015075376884;0.306532663316583;NA;"forward"
"12214";3.42129048083085e-140;0.0653266331658292;0.306532663316583;NA;"forward"
"12215";8.50505490909971e-139;0.0703517587939698;0.306532663316583;NA;"forward"
"12216";1.56568109216367e-137;0.0753768844221106;0.306532663316583;NA;"forward"
"12217";3.58401048734589e-136;0.0804020100502513;0.306532663316583;NA;"forward"
"12218";6.12389849592802e-135;0.085427135678392;0.306532663316583;NA;"forward"
"12219";1.16842607675738e-133;0.0904522613065327;0.306532663316583;NA;"forward"
"12220";2.4563621830749e-132;0.0954773869346734;0.306532663316583;NA;"forward"
"12221";4.86033121251512e-131;0.100502512562814;0.306532663316583;NA;"forward"
"12222";8.7250119375127e-130;0.105527638190955;0.306532663316583;NA;"forward"
"12223";1.6851608528293e-128;0.110552763819095;0.306532663316583;NA;"forward"
"12224";3.37002491970108e-127;0.115577889447236;0.306532663316583;NA;"forward"
"12225";6.01151018888024e-126;0.120603015075377;0.306532663316583;NA;"forward"
"12226";1.23151138173675e-124;0.125628140703518;0.306532663316583;NA;"forward"
"12227";2.16618244480041e-123;0.130653266331658;0.306532663316583;NA;"forward"
"12228";4.50900245382508e-122;0.135678391959799;0.306532663316583;NA;"forward"
"12229";9.36571716726359e-121;0.14070351758794;0.306532663316583;NA;"forward"
"12230";1.97130572543591e-119;0.14572864321608;0.306532663316583;NA;"forward"
"12231";4.16641048538651e-118;0.150753768844221;0.306532663316583;NA;"forward"
"12232";8.17035610039204e-117;0.155778894472362;0.306532663316583;NA;"forward"
"12233";1.82553757631412e-115;0.160804020100503;0.306532663316583;NA;"forward"
"12234";4.12929934572894e-114;0.165829145728643;0.306532663316583;NA;"forward"
"12235";8.21017929671759e-113;0.170854271356784;0.306532663316583;NA;"forward"
"12236";1.88241878712372e-111;0.175879396984925;0.306532663316583;NA;"forward"
"12237";4.47893031833238e-110;0.180904522613065;0.306532663316583;NA;"forward"
"12238";1.06318326787926e-108;0.185929648241206;0.306532663316583;NA;"forward"
"12239";2.58791471979778e-107;0.190954773869347;0.306532663316583;NA;"forward"
"12240";5.74464385112104e-106;0.195979899497487;0.306532663316583;NA;"forward"
"12241";1.3977896007553e-104;0.201005025125628;0.306532663316583;NA;"forward"
"12242";3.603767964048e-103;0.206030150753769;0.306532663316583;NA;"forward"
"12243";9.27675701821711e-102;0.21105527638191;0.306532663316583;NA;"forward"
"12244";2.44958944335882e-100;0.21608040201005;0.306532663316583;NA;"forward"
"12245";6.10328165545812e-99;0.221105527638191;0.306532663316583;NA;"forward"
"12246";1.69049237297534e-97;0.226130653266332;0.306532663316583;NA;"forward"
"12247";4.79402124556152e-96;0.231155778894472;0.306532663316583;NA;"forward"
"12248";1.25884244586872e-94;0.236180904522613;0.306532663316583;NA;"forward"
"12249";3.7154215668764e-93;0.241206030150754;0.306532663316583;NA;"forward"
"12250";1.14717489529477e-91;0.246231155778894;0.306532663316583;NA;"forward"
"12251";3.30585032219011e-90;0.251256281407035;0.306532663316583;NA;"forward"
"12252";1.06209530069568e-88;0.256281407035176;0.306532663316583;NA;"forward"
"12253";3.20176619671568e-87;0.261306532663317;0.306532663316583;NA;"forward"
"12254";9.88955153023814e-86;0.266331658291457;0.306532663316583;NA;"forward"
"12255";3.38665272770954e-84;0.271356783919598;0.306532663316583;NA;"forward"
"12256";1.09724316423716e-82;0.276381909547739;0.306532663316583;NA;"forward"
"12257";3.94700142749264e-81;0.281407035175879;0.306532663316583;NA;"forward"
"12258";1.36916567589818e-79;0.28643216080402;0.306532663316583;NA;"forward"
"12259";4.86504886694273e-78;0.291457286432161;0.306532663316583;NA;"forward"
"12260";1.78244159302615e-76;0.296482412060302;0.306532663316583;NA;"forward"
"12261";7.15843148111107e-75;0.301507537688442;0.306532663316583;NA;"forward"
"12262";2.7689889232018e-73;0.306532663316583;0.306532663316583;NA;"forward"
"12263";1.10942799338576e-71;0.311557788944724;0.306532663316583;NA;"forward"
"12264";4.49945664576555e-70;0.316582914572864;0.306532663316583;NA;"forward"
"12265";1.89646594245477e-68;0.321608040201005;0.306532663316583;NA;"forward"
"12266";8.27705463162296e-67;0.326633165829146;0.306532663316583;NA;"forward"
"12267";3.73074473758248e-65;0.331658291457286;0.306532663316583;NA;"forward"
"12268";1.65543156476232e-63;0.336683417085427;0.306532663316583;NA;"forward"
"12269";7.93932944117954e-62;0.341708542713568;0.306532663316583;NA;"forward"
"12270";3.94707213421027e-60;0.346733668341709;0.306532663316583;NA;"forward"
"12271";1.93555489914495e-58;0.351758793969849;0.306532663316583;NA;"forward"
"12272";9.83647020590089e-57;0.35678391959799;0.306532663316583;NA;"forward"
"12273";5.17505379253033e-55;0.361809045226131;0.306532663316583;NA;"forward"
"12274";2.82028494898268e-53;0.366834170854271;0.306532663316583;NA;"forward"
"12275";1.59919096353367e-51;0.371859296482412;0.306532663316583;NA;"forward"
"12276";9.3856765443714e-50;0.376884422110553;0.306532663316583;NA;"forward"
"12277";5.69999075662106e-48;0.381909547738693;0.306532663316583;NA;"forward"
"12278";3.50304305618152e-46;0.386934673366834;0.306532663316583;NA;"forward"
"12279";2.24274378650009e-44;0.391959798994975;0.306532663316583;NA;"forward"
"12280";1.48651345337993e-42;0.396984924623116;0.306532663316583;NA;"forward"
"12281";1.00768733616461e-40;0.402010050251256;0.306532663316583;NA;"forward"
"12282";7.09786587782842e-39;0.407035175879397;0.306532663316583;NA;"forward"
"12283";5.20679278423438e-37;0.412060301507538;0.306532663316583;NA;"forward"
"12284";3.92778930681479e-35;0.417085427135678;0.306532663316583;NA;"forward"
"12285";3.04918993081122e-33;0.422110552763819;0.306532663316583;NA;"forward"
"12286";2.47349181131665e-31;0.42713567839196;0.306532663316583;NA;"forward"
"12287";2.07375771802259e-29;0.4321608040201;0.306532663316583;NA;"forward"
"12288";1.79946512286495e-27;0.437185929648241;0.306532663316583;NA;"forward"
"12289";1.6089571500906e-25;0.442211055276382;0.306532663316583;NA;"forward"
"12290";1.43378135380228e-23;0.447236180904523;0.306532663316583;NA;"forward"
"12291";1.43211341909667e-21;0.452261306532663;0.306532663316583;NA;"forward"
"12292";1.41628321626066e-19;0.457286432160804;0.306532663316583;NA;"forward"
"12293";1.44053137933691e-17;0.462311557788945;0.306532663316583;NA;"forward"
"12294";1.50740445402674e-15;0.467336683417085;0.306532663316583;NA;"forward"
"12295";1.61428699385649e-13;0.472361809045226;0.306532663316583;NA;"forward"
"12296";1.74909385060697e-11;0.477386934673367;0.306532663316583;NA;"forward"
"12297";1.89246052210839e-09;0.482412060301508;0.306532663316583;NA;"forward"
"12298";2.0021657867012e-07;0.487437185929648;0.306532663316583;NA;"forward"
"12299";1.90203941360426e-05;0.492462311557789;0.306532663316583;NA;"forward"
"12300";0.00109740315427461;0.49748743718593;0.306532663316583;NA;"forward"
"12301";0.0137182809316387;0.50251256281407;0.306532663316583;NA;"forward"
"12302";0.0364987923189809;0.507537688442211;0.306532663316583;NA;"forward"
"12303";0.0584355072770738;0.512562814070352;0.306532663316583;0.0584355072770738;"forward"
"12304";0.0788216227835454;0.517587939698492;0.306532663316583;0.0788216227835454;"forward"
"12305";0.0978586588028575;0.522613065326633;0.306532663316583;0.0978586588028575;"forward"
"12306";0.115717863030819;0.527638190954774;0.306532663316583;0.115717863030819;"forward"
"12307";0.132538323933574;0.532663316582915;0.306532663316583;0.132538323933574;"forward"
"12308";0.148434728426282;0.537688442211055;0.306532663316583;0.148434728426282;"forward"
"12309";0.163502920212729;0.542713567839196;0.306532663316583;0.163502920212729;"forward"
"12310";0.177823933101935;0.547738693467337;0.306532663316583;0.177823933101935;"forward"
"12311";0.191466980739546;0.552763819095477;0.306532663316583;0.191466980739546;"forward"
"12312";0.204491714586051;0.557788944723618;0.306532663316583;0.204491714586051;"forward"
"12313";0.21694995755749;0.562814070351759;0.306532663316583;0.21694995755749;"forward"
"12314";0.228887054691179;0.5678391959799;0.306532663316583;0.228887054691179;"forward"
"12315";0.240342939281133;0.57286432160804;0.306532663316583;0.240342939281133;"forward"
"12316";0.251352984371341;0.577889447236181;0.306532663316583;0.251352984371341;"forward"
