"ID_sim";"pcrit";"pinfer";"qinfer";"Size_tipping";"Site";"aridity";"Sand";"MF"
"53";53;0.5025;0.509105441834392;0.645179753723901;0.09875;1;0.7822;2.859250805;-0.22244871
"54";54;0.52;0.527073563889179;0.607719445756217;0.07010625;1;0.7822;2.859250805;-0.22244871
"55";55;0.479313424249142;0.484313424249142;0.692006029979152;0.07279375;1;0.7822;2.859250805;-0.22244871
"56";56;0.434411221943171;0.439411221943171;0.774982650826576;0.16034375;1;0.7822;2.859250805;-0.22244871
"57";57;0.4725;0.479985356853622;0.704978838648418;0.0694;1;0.7822;2.859250805;-0.22244871
"58";58;0.4775;0.484376924280159;0.694513613683962;0.0423625;1;0.7822;2.859250805;-0.22244871
"59";59;0.5175;0.527073563889179;0.607719445756217;0.04944375;1;0.7822;2.859250805;-0.22244871
"60";60;0.495;0.502221243816056;0.666025055869117;0.12418125;1;0.7822;2.859250805;-0.22244871
"61";61;0.5375;0.543786423768164;0.571336790194804;0.11170625;1;0.7822;2.859250805;-0.22244871
"62";62;0.5225;0.527682742948104;0.605156992572212;0.122475;1;0.7822;2.859250805;-0.22244871
"63";63;0.505;0.510513383981257;0.644639425760384;0.132175;1;0.7822;2.859250805;-0.22244871
"64";64;0.5375;0.547952696715726;0.564102965578524;0.0363625;1;0.7822;2.859250805;-0.22244871
"65";65;0.555;0.560454060415;0.524830542248084;0.07844375;1;0.7822;2.859250805;-0.22244871
"66";66;0.475;0.480998932311117;0.700213391676252;0.018;1;0.7822;2.859250805;-0.22244871
"67";67;0.449485471660197;0.454485471660197;0.747633603193401;0.10766875;1;0.7822;2.859250805;-0.22244871
"68";68;0.420859876823021;0.425859876823021;0.794152322924316;0.070575;1;0.7822;2.859250805;-0.22244871
"69";69;0.489759500269488;0.494759500269488;0.676439578748251;0.15215;1;0.7822;2.859250805;-0.22244871
"70";70;0.479376924280159;0.484376924280159;0.694513613683962;0.147875;1;0.7822;2.859250805;-0.22244871
"71";71;0.47;0.476132364026154;0.709008323675803;0.02681875;1;0.7822;2.859250805;-0.22244871
"72";72;0.4425;0.450964797540338;0.755438742497087;0.02981875;1;0.7822;2.859250805;-0.22244871
"73";73;0.4975;0.505022189918876;0.658275411446354;0.0869625;1;0.7822;2.859250805;-0.22244871
"74";74;0.456631192735597;0.461631192735597;0.736499435083015;0.13456875;1;0.7822;2.859250805;-0.22244871
"75";75;0.4925;0.502221243816056;0.666025055869117;0.06855;1;0.7822;2.859250805;-0.22244871
"76";76;0.5325;0.538296156168742;0.578720272237936;0.098275;1;0.7822;2.859250805;-0.22244871
"77";77;0.45481431508185;0.45981431508185;0.739696363276084;0.13165;1;0.7822;2.859250805;-0.22244871
"78";78;0.425265331039714;0.430265331039714;0.786048053278206;0.0774875;1;0.7822;2.859250805;-0.22244871
"79";79;0.465;0.472715013396532;0.720634241226871;0.06226875;1;0.7822;2.859250805;-0.22244871
"80";80;0.5325;0.540866487430088;0.574572094555239;0.03421875;1;0.7822;2.859250805;-0.22244871
"81";81;0.53;0.538287768863578;0.586952410186675;0.07280625;1;0.7822;2.859250805;-0.22244871
"82";82;0.5125;0.51895988180187;0.624439487929073;0.08160625;1;0.7822;2.859250805;-0.22244871
