0.11,0.1,0.5,0.2,0.4,0.1,0.1,0.002268,0.7776836855954502,6.581140662528507,0.23102843864473152,7.395673076923077e-5,0.004762503882352087,1.5009237276061156,0.3220388870737979,0.16320166051718615,NaN,-8.097831812170334
0.11,0.1,0.75,0.2,0.4,0.1,0.1,0.074476,1.2712465054281703,2.853100900543127,1.7463408058931333,0.011230149839743589,0.15289186283844786,1.7507895159722147,0.460146304410936,0.4305935784910978,0.9192645423196545,-6.467327179828029
0.11,0.1,0.9,0.2,0.4,0.1,0.1,0.10362400000000001,1.3132395554937588,2.541835527519538,1.3023522543645007,0.014562598557692305,0.15167918774930117,1.6931392962028924,0.437233981509973,0.8009411410804329,0.961160008679144,-6.300134605507762
0.11,0.1,0.5,0.2,0.426315789473684,0.1,0.1,0.095884,1.282245257200415,2.606765362020179,1.4284065284520842,0.01363881330128205,0.13895656694667266,1.6717090442205231,0.4838134011204079,0.745914329600746,0.9589210696519198,-6.271133639030081
0.11,0.1,0.75,0.2,0.426315789473684,0.1,0.1,0.166768,1.4575058968978656,2.1704706005489656,0.8502871850636572,0.020741709935897433,0.13174811523147772,1.57235903070952,0.44359430329366817,1.0318522181286276,1.1039198377150057,-5.929174709316168
0.11,0.1,0.9,0.2,0.426315789473684,0.1,0.1,0.191104,1.5018309424511604,2.0637820507983293,0.7057106850713305,0.022412939903846164,0.13043497269988735,1.5001968970776565,0.39870880433209144,1.0396301314466825,1.1459889970075219,-5.780007223385535
0.11,0.1,0.5,0.2,0.452631578947368,0.1,0.1,0.165856,1.4449400618851613,2.167931027911239,0.8595082643680673,0.020358860576923078,0.13804275320685971,1.5892044661578895,0.4958641445870671,0.9829812291295777,1.1100580252649948,-5.894994711113765
0.11,0.1,0.75,0.2,0.452631578947368,0.1,0.1,0.22738399999999998,1.5877816697615839,1.9444202894722393,0.5443088266146835,0.024469153846153845,0.1150546472274469,1.4279763470225049,0.5176878781400954,1.1110370734152804,1.23902892623328,-5.593503968323359
0.11,0.1,0.9,0.2,0.452631578947368,0.1,0.1,0.2510359999999999,1.646681128831781,1.8816047931857771,0.45607535628453005,0.025564374999999993,0.11803709009514833,1.3905989007977069,0.47542209669822577,1.1959804939334078,1.3214326857128154,-5.391265772370881
0.11,0.1,0.5,0.2,0.478947368421053,0.1,0.1,0.23642400000000005,1.6028650678108882,1.9146850242273155,0.4936095869804655,0.024539505608974353,0.11019058042834823,1.378058938073749,0.5135776646745278,1.1422651341030572,1.276354891647256,-5.448682691903594
0.11,0.1,0.75,0.2,0.478947368421053,0.1,0.1,0.28756400000000004,1.7275180968564072,1.7934704407283966,0.3573768465550254,0.02668596875,0.10760834290526049,1.3097207958833206,0.5226237781619787,1.2326179920022344,1.4219339482894606,-5.180736254636788
0.11,0.1,0.9,0.2,0.478947368421053,0.1,0.1,0.31242799999999993,1.7826438902053807,1.7419585532441795,0.28692698630783875,0.027418346955128205,0.09161169478359964,1.2326773169126781,0.512902630901946,1.2470027756796744,1.5101117739936634,-5.087149970434994
0.11,0.1,0.5,0.2,0.505263157894737,0.1,0.1,0.28616400000000003,1.7247261447757523,1.7966165709448996,0.3475240538518824,0.0265407171474359,0.10080899008520187,1.2787088115967138,0.4418842787507705,1.1813951354488812,1.3941834240263216,-5.2594421846135875
0.11,0.1,0.75,0.2,0.505263157894737,0.1,0.1,0.33827999999999997,1.8453378362536603,1.696769904140169,0.2266009440107706,0.027814471153846155,0.08727927282721964,1.2051545184612955,0.6833266693607962,1.3016935117685935,1.6461889269385441,-4.861554466399846
0.11,0.1,0.9,0.2,0.505263157894737,0.1,0.1,0.3571359999999999,1.8968158389874323,1.6702733735148387,0.1658142123035734,0.0278183453525641,0.0875065525283358,1.1639370189666574,0.557377828756797,1.2900847942544358,1.7602270861655978,-4.5177083506530185
0.11,0.1,0.5,0.2,0.531578947368421,0.1,0.1,0.33488799999999996,1.8391012631035761,1.7036324616499596,0.20380979382647132,0.027515720352564107,0.0965888394142365,1.2050088926067837,0.6123878760377444,1.2770748617538237,1.6077256782257419,-4.873665527996692
