"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11"
"17";0.0596259026659135;0.0529959757631174;0.0881314917331726;0.107218607006443;0.0212877204943173;0.0961725089537729;0.0523279522697423;0.0697178392383623;0.605298583236827;0.0364748610514087;0.076270858438478
"18";0.0723064144619678;0.0620093109238054;0.0989276124641539;0.131993885652101;0.0206089927363643;0.115091750678496;0.0562416535802962;0.176824532649613;0.743629192580365;0.0320695055521977;0.0879927607426119
"19";0.0799120033698209;0.0710838621575001;0.0919333777801531;0.0964809782955734;0.0220963875266695;0.131999151777054;0.0536788207714767;0.348659886523554;0.316502961632999;0.0794590471535331;0.0720447912789848
"20";0.0936381631916169;0.0681160454791364;0.118556649694555;0.134720866471986;0.0293797894459893;0.138481106064837;0.0659155864516758;0.175059083701764;0.292812568932091;0.124719925499723;0.105353854859173
"21";0.0762520944792045;0.0582950328161351;0.11215323159106;0.126139514348954;0.0289363660481061;0.175840649484247;0.0755491815508237;0.162629496936199;0.341732746750378;0.0844410101943991;0.0650173568218557
"22";0.0841989908691532;0.0740234793335658;0.0930664665764854;0.122619789098262;0.0252913432621194;0.117707562285353;0.0600025665622687;0.173970260493057;0.138857105821601;0.0903157204539891;0.119614445982456
"23";0.0722789112902549;0.0562159156542911;0.0636298694508318;0.115270348267316;0.0267783000386283;0.0976590646217727;0.0594458321074075;0.26519691853782;0.127817595752424;0.0614879355353347;0.170992469942651
"24";0.0855061972006043;0.0812169117032111;0.0748194179607381;0.133748670740495;0.0198984965774593;0.120743393843085;0.0517574559851563;0.0243560299790495;0.194902595332353;0.087714866454673;0.107949147573164
"25";0.0678822296377295;0.0458680523205903;0.0522643134812191;0.0952254842163155;0.0275000512809132;0.0877595266211626;0.0630953797804082;0.330644402108238;0.0422946283324786;0.0628410278750854;0.166707082226066
"26";0.0634730974464293;0.0350323907291029;0.0476480621049314;0.0953233264070821;0.0244749216364204;0.0931712089432984;0.0627497822680429;0.124985008182391;0.113505067543864;0.0672054984273539;0.145075684301785
"27";0.0533115760403612;0.0512749451801536;0.0562560236850894;0.0927833776421396;0.0193922674085047;0.0809216848828746;0.0492308281805757;0.0208554120720968;0.062759532971794;0.0945484094241667;0.116341119163229
"28";0.0639124500408692;0.0354314920103775;0.048553680844991;0.0898042460631329;0.0222032598835097;0.0798730187252942;0.0520561000326429;0.253773590128975;0.177318130829861;0.0887878758245469;0.154305677211937
"29";0.0554296382776822;0.0331236408068121;0.0387644874508896;0.0872516653351872;0.0221883783647881;0.0832620824716924;0.0554968108762441;0.29784338283613;0.186672598955112;0.116022494891199;0.158213398076872
"30";0.0773538054910791;0.0431606129060678;0.0506684035028914;0.0860427603860963;0.0268834618044034;0.0899559479681902;0.0634399169805815;0.333872692148784;0.181335301861797;0.104244149915928;0.159718116295061
"31";0.135013095707513;0.0804630567349079;0.0529728160841064;0.146945812292492;0.0302484974544266;0.141331876519676;0.0839411412505711;0.0897918618028838;0.230488184688399;0.289510964661845;0.177225301224737
"32";0.11446624559611;0.0694532717542134;0.0456624935223324;0.12582236419848;0.029779728591651;0.129808063695169;0.0800106385000111;0.134297368811768;0.212902358519724;0.315347742951909;0.158292765293803
"33";0.0681743683460622;0.0401381392968105;0.0366976429751141;0.10224210205274;0.0218642491790066;0.0782359203332362;0.0526910355065796;0.271941362318049;0.184471145631203;0.150705623855091;0.16595063334957
"34";0.123849036004029;0.0836717162510129;0.0353362986625716;0.127428008207135;0.0213982800381845;0.118339056611644;0.0648231238677286;0.0316807751742268;0.137827545476789;0.264543144995125;0.211399460234568
"35";0.0972483596845874;0.0714748861429065;0.0317550206785811;0.126447543126302;0.0200665241221652;0.107028413649504;0.0544098155626734;0.0580478114031968;0.12691026458931;0.220973274537303;0.193590575459962
"36";0.116964231784095;0.0668843061107754;0.0442005848277903;0.124013663190443;0.0298393642800636;0.0988017975870688;0.0717089308463714;0.138790681470342;0.199022773736811;0.30533403210589;0.160236557041903
"37";0.0549795071835398;0.0426447570328635;0.0255813356482932;0.10103285663926;0.0167049489117155;0.0794198830239288;0.0455010546324827;0.293783831865041;0.124225062817565;0.197470656745825;0.153501191191754
"38";0.0457670408862068;0.0346773006151597;0.0210176746743022;0.107544964939959;0.0150469860332913;0.085844016603851;0.0433651665327406;0.155551510888037;0.126771575751063;0.17768385382101;0.165028116318638
"39";0.0921262226189879;0.0644517880137857;0.0338089682977582;0.121740953539532;0.0253193753326947;0.103184408064416;0.060498400500555;0.125951239120882;0.139275777458753;0.228418922695015;0.193793368635065
"40";0.0555877609128808;0.0280946540271308;0.0282911963213865;0.096212503132589;0.0131339884032836;0.0752529662897863;0.0387453991603047;0.206335932338262;0.144783334637464;0.103962837966331;0.150067474204287
"41";0.068707339608307;0.026244909461407;0.0299614395611512;0.0926492814997233;0.0146796733802689;0.0790043889088981;0.0388894705228394;0.246996735567468;0.132555118659704;0.0973609301552582;0.0891110959511578
"42";0.0439328637940918;0.0303390237691448;0.024312835813805;0.10063546844036;0.0134342963381447;0.0724860604790492;0.0442704145955662;0.239524274958969;0.137467012516568;0.11984192661419;0.156026306362871
"43";0.0661709617471631;0.0285741998384897;0.0281443973139073;0.101205123359037;0.0171713497832721;0.083322665587956;0.0462430786492974;0.274137958708199;0.150074905825011;0.130466912930824;0.0594713391275906
"44";0.0716222146885011;0.0396977913863239;0.022378131156922;0.102731541514457;0.015789672071745;0.0908593107635938;0.0486479281621609;0.231716213787113;0.16658091875116;0.151671450318212;0.0429369690934158
"45";0.0726172662789976;0.0288276513870319;0.0296842864193187;0.0934132581745985;0.0148055483865344;0.08300729394399;0.0372128278698914;0.241687877606655;0.163391797098561;0.114994260002748;0.0928603812501729
"46";0.0811973188838728;0.0508331296122146;0.0217748685824692;0.110844692982688;0.0145554115916784;0.0920465332910599;0.0531670972975604;0.222340186910211;0.134918548935012;0.157068897680234;0.0317997264465678
"47";0.0783454723883348;0.050850918314036;0.0212793235859391;0.126643258691748;0.013990618040695;0.100918408191491;0.0496678071836686;0.196901924180169;0.147344201393605;0.205734734013898;0.0153179481347029
"48";0.0596265438243264;0.0329273114582801;0.0228172583503677;0.143279965719643;0.0170779842264632;0.0955108828295063;0.0570483130277647;0.136625723740978;0.143422535770391;0.154248318384715;0.0570389507124516
"49";0.0734177140162241;0.0470286743937934;0.0207876907079755;0.114713340996611;0.0139109104709161;0.0994407289312792;0.0454136744249787;0.0667517129169242;0.159205458806768;0.219053176190191;0.0133363193457804
"50";0.0828958017517163;0.0491133361286046;0.0223744970811161;0.115750983939458;0.0120808303463779;0.0817045048734381;0.0355368875849543;0.0795840631587;0.136270129325179;0.191657787156043;0.0130997163787766
"51";0.0811847709955706;0.0525595397045201;0.0204602165122505;0.12347083771892;0.0150228653705134;0.0937841614900257;0.0486044229714335;0.216903474379344;0.138345259826005;0.179724668428543;0.0203291469600909
"52";0.0787043520228999;0.0454390319062391;0.0233889193752923;0.126403468430947;0.0114615849039529;0.0954065613358763;0.0396539987089024;0.0266145109000486;0.129887561395281;0.20943561713443;0.0105339317010883
"53";0.0808164884567052;0.0489083033505207;0.0218745483937403;0.109483691514576;0.0105335496602152;0.0828255015329563;0.0346097921094803;0.154387071265416;0.10103453625656;0.184354632801951;0.00857415714536295
"54";0.0811169178748148;0.0476225809454972;0.0230707435278212;0.120657892273313;0.0123263380225579;0.096808688928644;0.0431429599163413;0.0463605163004935;0.141694474634086;0.192967881451053;0.0155006089930149
"55";0.0732393581920474;0.0507279474648371;0.0191206889556267;0.124597769780411;0.0113554056080927;0.0801755538094651;0.0416492772916426;0;0.154328672500863;0.2366083698148;0.009947893364036
"56";0.0692314871568339;0.0528638932234965;0.01714943621708;0.106831419526318;0.011222696203413;0.083276309512407;0.0392248196505521;0.0765064323436326;0.0924447370411613;0.181738923956368;0.00733187921724795
"57";0.0752611049075275;0.0481167708717348;0.0207809363935591;0.122402758329408;0.0127065111736906;0.0912502066690597;0.0354744814230176;0.0624639927874825;0.11952621950986;0.207900201137224;0.00953407316629529
"58";0.0752257221193338;0.056709945661459;0.0184751438522281;0.114863795561757;0.0103403734850673;0.087670379993576;0.0377931457753423;0.013141080186274;0.11364004016152;0.222518174110552;0.00967058659401856
"59";0.0710402415313371;0.0518302232744035;0.019405703577158;0.114518423192606;0.0103589984591948;0.0894931118584196;0.0363633092580368;0.0905600200428806;0.104730228882087;0.222789803771095;0.00753591920747152
