0.01;0.1;0.6
0.0422222222222222;0.1;0.6
0.0744444444444444;0.1;0.6
0.106666666666667;0.1;0.6
0.138888888888889;0.1;0.6
0.171111111111111;0.1;0.6
0.203333333333333;0.1;0.6
0.235555555555556;0.1;0.6
0.267777777777778;0.1;0.6
0.3;0.1;0.6
0.01;0.2;0.6
0.0422222222222222;0.2;0.6
0.0744444444444444;0.2;0.6
0.106666666666667;0.2;0.6
0.138888888888889;0.2;0.6
0.171111111111111;0.2;0.6
0.203333333333333;0.2;0.6
0.235555555555556;0.2;0.6
0.267777777777778;0.2;0.6
0.3;0.2;0.6
0.01;0.3;0.6
0.0422222222222222;0.3;0.6
0.0744444444444444;0.3;0.6
0.106666666666667;0.3;0.6
0.138888888888889;0.3;0.6
0.171111111111111;0.3;0.6
0.203333333333333;0.3;0.6
0.235555555555556;0.3;0.6
0.267777777777778;0.3;0.6
0.3;0.3;0.6
0.01;0.1;0.8
0.0422222222222222;0.1;0.8
0.0744444444444444;0.1;0.8
0.106666666666667;0.1;0.8
0.138888888888889;0.1;0.8
0.171111111111111;0.1;0.8
0.203333333333333;0.1;0.8
0.235555555555556;0.1;0.8
0.267777777777778;0.1;0.8
0.3;0.1;0.8
0.01;0.2;0.8
0.0422222222222222;0.2;0.8
0.0744444444444444;0.2;0.8
0.106666666666667;0.2;0.8
0.138888888888889;0.2;0.8
0.171111111111111;0.2;0.8
0.203333333333333;0.2;0.8
0.235555555555556;0.2;0.8
0.267777777777778;0.2;0.8
0.3;0.2;0.8
0.01;0.3;0.8
0.0422222222222222;0.3;0.8
0.0744444444444444;0.3;0.8
0.106666666666667;0.3;0.8
0.138888888888889;0.3;0.8
0.171111111111111;0.3;0.8
0.203333333333333;0.3;0.8
0.235555555555556;0.3;0.8
0.267777777777778;0.3;0.8
0.3;0.3;0.8
