"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd"
"1";0.0220687750397718;0.0373257195153967;0.00664011341170432;0.214261279587263;0.0150899380917423;0.228152316267649;0.0815860445493296;0;0.131491772335697;0.0688459411382337;0.0042544106321081
"2";0.0601485819386312;0.0838532733461268;0.0380716972819313;0.113558236242875;0.139531082928793;0.163103346193559;0.123155616865957;0;0.0883780532347124;0.102638743378306;0.0239627193531986
"3";0.0342418905167622;0.0689949881497383;0.0151481717577246;0.160646882027556;0.023845616384072;0.151121132881408;0.0577499909983245;0;0.105954943022202;0.166871756787551;0.00620796310054543
"4";0.0309503723755948;0.0499938179725597;0.0109431770811117;0.134801788396095;0.0377204607738322;0.115400924507434;0.0949742335179616;0;0.118384952919889;0.0970300597542255;0.00615838813217321
"5";0.0187055039103577;0.0314714645780994;0.00653767355220942;0.14262446604665;0.0153474998400437;0.16223639322192;0.0975799148975628;0;0.147666373215381;0.0708662451661698;0.00368773262967334
"6";0.024346803266983;0.0327884855009428;0.014844559096564;0.107984239126134;0.0759163435026441;0.191529135988265;0.113854668468383;0;0.131177087474986;0.0946431514165188;0.00456363159621944
"7";0.0261902390058024;0.0445753839114045;0.011174892390336;0.160313775283874;0.0543465013887417;0.144578997851435;0.116592083407531;0;0.12741721231456;0.0692554799276238;0.00513778014838753
"8";0.032217415166798;0.0558213688498919;0.00974395979650493;0.122421277266988;0.0238871159890418;0.195755663028486;0.0698140349994762;0;0.127324335213487;0.126376682495804;0.00587798295134001
"9";0.0696069385106071;0.0770570953126581;0.0375072276371973;0.109061908800886;0.0508079109929591;0.138898387073179;0.0588890789493606;0.0177311658849145;0.105315029965533;0.219791225048699;0.153633405745751
"10";0.0686957830608072;0.0966487215890915;0.0288534750289886;0.245273947671656;0.0665663794820751;0.138994994155876;0.0873346364175547;0.00142374875126887;0.114121030121771;0.247849540392006;0.013216945856804
"11";0.0382906893343276;0.061381024529895;0.0186747429941547;0.156014472184512;0.0668655177797472;0.200587867400859;0.11745897194175;0;0.0792777472327878;0.154003924181426;0.00780025753319881
"12";0.0469214027770911;0.0828301103351581;0.0119810044592612;0.289260743556389;0.0336621040330358;0.155752878889032;0.0673132941317353;0;0.141522354529128;0.249537547925625;0.00948747058885271
"13";0.070613303398657;0.0591621247315538;0.174991048452209;0.146926253380747;0.10839399284634;0.244477741686283;0.133500345413808;0.0367074068631019;0.104891882421567;0.0202480614468782;0.0363279115799141
"14";0.0205362792350899;0.0333783524723083;0.00759084817768073;0.112400130701839;0.0165384645587642;0.125161709336462;0.0887817562088844;0;0.147474406522159;0.0780264721955986;0.00408093648536881
