"p";"q"
"1";0.186853671276752;0.168133286427232
"2";0.173349763963934;0.201364689538527
"3";0.289986136527325;0.269288180755511
"4";0.222489147636796;0.210252132324093
"5";0.257825593579116;0.206928493632791
"6";0.236673263609914;0.20317062915935
"7";0.454472220928733;0.247862944523378
"8";0.105324466788876;0.124959103853528
"9";0.256733519286068;0.179194565119707
"10";0.187445788275807;0.168814317527213
"11";0.290883119317714;0.327497082139016
"12";0.385914556111249;0.151341984805462
"13";0.175790604098965;0.238104557127259
"14";0.25909312874647;0.269847169041198
"15";0.131054890038806;0.159848692699671
"16";0.158871971453674;0.1556777712355
"17";0.20982679829107;0.144974263963249
"18";0.170563351454378;0.182506490462446
"19";0.129590655254478;0.123728695920134
"20";0.365622761161455;0.451359831550791
"21";0.561628409249344;0.347526856452325
"22";0.209873468114307;0.239456286067104
"23";0.266741632623005;0.21803781402547
"24";0.20291714649615;0.286992913334037
"25";0.171546370969887;0.197872241669348
"26";0.160504139270419;0.176043744351031
"27";0.173149483387508;0.250579929921659
"28";0.137383471516517;0.150956731485941
"29";0.14536569129525;0.178024542924903
"30";0.451998007811166;0.261832121279456
"31";0.200079026939709;0.192621342261224
"32";0.0577926811415223;0.0387159953502046
"33";0.195708498405856;0.273717126180799
"34";0.134587366687963;0.147682975028712
"35";0.0527653904091716;0.0742330419787765
"36";0.218317100827518;0.182565817256479
"37";0.171180720385988;0.166219155609428
"38";0.160172148841932;0.230094052261158
"39";0.16910125461522;0.158482564252037
"40";0.116347552223162;0.157337496531737
"41";0.17640354582719;0.164035724883335
"42";0.270369298576374;0.229103329261865
"43";0.170170614196396;0.118040907926987
"44";0.394482037512243;0.217384654174014
"45";0.114613663990599;0.110425678291495
"46";0.170456245971214;0.105651833155613
"47";0.225143832308824;0.257929262336333
"48";0.270437987410004;0.27643007700391
"49";0.199203353530975;0.251881441567772
"50";0.142355560280729;0.135631143548149
"51";0.233721205764613;0.168965098867784
"52";0.185101006419485;0.272108065807141
"53";0.27795811606922;0.288464839328001
"54";0.315338238359098;0.25203076447387
"55";0.183664985128267;0.171943862897899
"56";0.117614367759118;0.106168370979804
"57";0.158794660714895;0.143749428059559
"58";0.158312770444003;0.157207430008857
"59";0.170088657035336;0.187324281240737
"60";0.245301653619962;0.194147741324566
"61";0.0640270200919792;0.0493847018014132
"62";0.177366854339942;0.170797108832874
"63";0.128555239430877;0.158282086651706
"64";0.196814744050967;0.189107920088651
"65";0.121363418544957;0.151106369847405
"66";0.181097355241944;0.153006801877095
"67";0.548131571339477;0.199370407368669
"68";0.136237831395052;0.187881822542333
"69";0.20444500447927;0.130043869882103
"70";0.168507532106675;0.158764942955297
"71";0.0857351019549334;0.0901363465940663
"72";0.129137748185544;0.153322298601766
"73";0.141949848373444;0.15789839577383
"74";0.1692649845571;0.109874093714663
"75";0.175524561326245;0.216322741018832
"76";0.24807851728288;0.127029349218933
"77";0.123946237106939;0.176283503224512
"78";0.137808387812044;0.13696941036414
"79";0.178273007691134;0.141899190977434
"80";0.154923230590033;0.185424405918455
"81";0.103178532893587;0.103453816214058
"82";0.330158269266464;0.307967553736374
"83";0.112475094690357;0.0942487040325239
"84";0.179501262023809;0.181375913610884
"85";0.141656404060825;0.0838789648877803
"86";0.0875122833580675;0.0780158337839749
"87";0.400433485433554;0.163570533162565
"88";0.218580181967872;0.181952488561381
"89";0.208240463780416;0.1813140528923
"90";0.177646101359135;0.141943147512603
"91";0.23862441188243;0.171429959649134
"92";0.0816381365674274;0.0721577642680225
"93";0.304135843748993;0.483670299379796
"94";0.242795515325235;0.146317784202373
"95";0.289826247507608;0.232021761520047
"96";0.115959278700888;0.0755231595312153
"97";0.298900085432722;0.352067280187653
"98";0.110922493169543;0.115299760842231
"99";0.134388360740969;0.17257689504341
"100";0.215804199613034;0.193257270612179
