"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd"
"1";0.0278627018053238;0.044468769596266;0.0087925610683882;0.169675338806448;0.0335801775027286;0.151824087556654;0.0668856216197418;0;0.0986122478372145;0.0644449574097381;0.00542582104099167
"2";0.059061630657439;0.0825453198271257;0.0348576207059984;0.114139304337539;0.129211975601338;0.166882951767478;0.120743214309705;0;0.10546820824173;0.101021047022581;0.0190671516576105
"3";0.0336327399758372;0.069098701016793;0.01652535924031;0.152170336890343;0.0327597412074077;0.152175209217937;0.0534897047256094;0;0.0891727504134209;0.141284251511362;0.00610833580008443
"4";0.0291050033493629;0.0463977958666985;0.0119649841950978;0.121942733832706;0.0566104210630247;0.102835747546362;0.09836059793927;0;0.104551567996336;0.0961999641862051;0.0057404161171565
"5";0.0194675745810092;0.0301053769824186;0.00856431319754084;0.109903058386807;0.0333812313210071;0.125786654257478;0.0858758179121544;0;0.133250755372155;0.0652215549138279;0.00387677544217387
"6";0.0256811734490896;0.0341074394634353;0.0167674869220839;0.120938762619696;0.0913626860107043;0.143465884566775;0.134430503819828;0;0.106208513817638;0.0983312764767042;0.00487039701825229
"7";0.0279130289709334;0.0465864899731603;0.0147968317268927;0.161974230054082;0.0697573725741978;0.118686319930568;0.129264838874507;0;0.0977114029872844;0.0628511280935638;0.00545635654874395
"8";0.0326924163418045;0.0561391344201167;0.0121346644646248;0.113689970424351;0.0372112444520304;0.168519534613304;0.0708090489675594;0;0.0995587058899511;0.135352781460953;0.00609728271694919
"9";0.058399094595119;0.0684539410992814;0.0367347790916557;0.113981677323636;0.0732686418493765;0.151309262664123;0.0774185078035566;0.0127415768773126;0.100559393866258;0.173235541910903;0.109737609887311
"10";0.0608608080623074;0.087404703988706;0.0287322783596801;0.235462658303397;0.0801430760948661;0.147979735046907;0.100574828940891;0.00122941332656144;0.114241462970148;0.234706684742469;0.0114061831863629
"11";0.0384131072713779;0.0616644897526508;0.0211437786045542;0.147467159800257;0.0876556572733884;0.152592755654748;0.124484795750781;0;0.0794059648905421;0.147418041945728;0.00793724236482168
"12";0.0543235609008414;0.090947504862315;0.0156794293546146;0.239623822010978;0.0456456681822957;0.155591596423012;0.0788185802798864;0;0.151468867171457;0.251036125648108;0.0104917642113199
"13";0.0718171541275636;0.0593277798160836;0.178589792911976;0.150766444354631;0.112353285288499;0.264941675852763;0.133090244360417;0.0378470075113435;0.0900460098568047;0.0181389033750226;0.0373538321933004
"14";0.0231870846082787;0.0374389467693444;0.00888173832694574;0.0787803396545058;0.0392557231238912;0.0994931513568736;0.0807231350825054;0;0.102680940675786;0.071038617839867;0.00458507376969377
"15";0.0866601417216051;0.0935547166203497;0.0359514417208825;0.191392797211782;0.0692345602531693;0.282580162988326;0.0783376964606004;0.471176154261587;0.169596575078599;0.252371187344112;0.156435070509174
"16";0.0561803762513494;0.093406150194781;0.0362176762907954;0.13057302513352;0.151278765205269;0.22839200627647;0.119841216802959;0.00122067139035489;0.117472233847725;0.149481678725617;0.0112590783964175
"17";0.0565688834087486;0.0806105959435332;0.0397517074886555;0.140035226791475;0.120506652258552;0.19528559952055;0.131618394435644;0.00592888391019351;0.08371514023572;0.107964120334889;0.0552830879475708
"18";0.0336064867416655;0.059001009945633;0.0198657011499929;0.181847885972372;0.0787023096155378;0.138659037275934;0.17116595025346;0;0.0899080832090712;0.152954117198473;0.00658552628546039
"19";0.0410105820609443;0.0538428155534751;0.020707248618008;0.0972551203432812;0.124557823769718;0.14087778260805;0.0984148350979886;0;0.100663575195128;0.143372403624823;0.00683658796661154
"20";0.0563789856194989;0.0560715259091318;0.037453690062188;0.0948799306222022;0.102279078107193;0.122307493257886;0.0680929041455358;0.00155849489245944;0.129256906671781;0.209317717451036;0.0144325254787469
"21";0.0390783235944515;0.0466790664279303;0.0303432605267704;0.0860965696772581;0.110421522143125;0.150226624972805;0.0790823646166743;0;0.104975882778739;0.181952887139617;0.0077894222609963
"22";0.0891118280973523;0.104780726467768;0.0813659092721081;0.122135465909876;0.0958564656560263;0.176192713286622;0.0611730550244831;0;0.112229036231952;0.278128348717312;0.177676156469729
"23";0.0393502121973159;0.0545970662617598;0.0265298958081166;0.168331955351547;0.105676350154344;0.178527503325156;0.167005651934858;0;0.111061006095557;0.162233097275873;0.00700085400008364
"24";0.023681322141608;0.0393724982175495;0.0107168566567223;0.105430834489804;0.0411949727868853;0.101591276852273;0.086051061775584;0;0.090171879437802;0.0879551026645373;0.00454360928311544
"25";0.0294298435024174;0.0535045207707082;0.0866010210760259;0.10152639242142;0.229888995450128;0.2365577331036;0.112872175337205;0.0411578620020073;0.0708162015448888;0.0215792906061443;0.0372588491930907
"26";0.0877641639778505;0.116520501281519;0.0494105712504941;0.16564118532765;0.117070879308417;0.237946113101187;0.132868208481014;0.0107988914948942;0.105734031986884;0.246991433273086;0.0959746957525255
"27";0.0200052699969911;0.0289341316058618;0.00987978594916883;0.0802864977376931;0.058558810865127;0.11484304536921;0.0929982883615187;0;0.0958430165612842;0.0910699664519738;0.00341120684525226
"28";0.0689324134781803;0.0911763018865156;0.060385217510585;0.104155411709208;0.0850389773122421;0.107418526454881;0.0708915049957095;0.0150789417967478;0.0885384815131135;0.199456626823231;0.123524924925689
"29";0.0557745683589811;0.0834873277954043;0.0368715167291505;0.113124886176409;0.133624828074391;0.171410494126416;0.116122096649473;0.00249960468575668;0.105014293393879;0.0988105602015685;0.0234761238657792
"30";0.052606102657871;0.091192610834306;0.0291650892119019;0.181287874831626;0.129248351924314;0.190782864997762;0.128867021850376;0;0.0833668719003633;0.240120081080262;0.0120881031816532
"31";0.063339790269626;0.0662822470613668;0.02295400896347;0.137374690912945;0.0669806219284432;0.178817935985276;0.0534941227974779;0.294560918959648;0.0900020756245268;0.249906260364668;0.147490730251403
"32";0.10680042551533;0.10844767782284;0.0862685564211185;0.129505119944164;0.112771750657585;0.133310487943926;0.0670877030039069;0.196613135471399;0.146846128684573;0.178019773316917;0.116959663375416
"33";0.0727201536506778;0.0818867042792528;0.0520147761803694;0.112623775133117;0.103147591781977;0.212204591609927;0.114381520488529;0.00933468045049254;0.0703817554081407;0.206711037559825;0.0795326402340932
"34";0.0813466117969204;0.103928410807307;0.0608079105696787;0.113091183048354;0.132780067433951;0.203169751863112;0.0843542702802737;0.198299027191699;0.144609219492129;0.163302513061161;0.0684882559090988
"35";0.0378667612083396;0.0498896272392726;0.0229591446416843;0.132179985904544;0.136680154073903;0.153704936442085;0.137395811906054;0;0.131985604297077;0.151506784235931;0.00695664200814541
