"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd"
"1";0.02343107840701;0.03976392176988;0.00597461364568268;0.207251422368734;0.0177345939126721;0.211365069954445;0.0805757925736412;0;0.134034856106885;0.0688846709735727;0.00455531554843845
"2";0.0588914577814919;0.0866427351922438;0.0365508631799427;0.108669025095785;0.137320120888182;0.161617520505113;0.125543201289003;0;0.0930073990331242;0.113711186703809;0.0219387334753258
"3";0.0349988823881696;0.0733398488511312;0.0130470107577063;0.152577902614601;0.0268938979627893;0.166203438891737;0.0559015683395798;0;0.110453698244147;0.163388419393933;0.00622919350908
"4";0.029866845974435;0.0485288326098892;0.0109995264916196;0.125235838592433;0.0376928040750786;0.120028150563409;0.0883589942405608;0;0.116043435068911;0.111699399951747;0.00605245511959183
"5";0.0186878317413143;0.0313442579954408;0.00651471046813238;0.140919049343976;0.0162861753204657;0.148144959869383;0.0943545458240176;0;0.161677132931031;0.0664190785420403;0.00365918974075323
"6";0.0237228285788389;0.032871360923324;0.0151225708921444;0.109644814616867;0.082454659958386;0.191873068075025;0.124501243636017;0;0.120458061837756;0.0876937354458299;0.00444784173769108
"7";0.0254994959600414;0.0442771948265721;0.0115775144588736;0.160479281375551;0.0548368720600305;0.14926420311209;0.118475014806919;0;0.123908517813928;0.0652101793066671;0.00500903250529809
"8";0.0318972098734588;0.0549047687238367;0.00976794086954588;0.121356728898888;0.0270974268773637;0.197816800110846;0.0673324901498562;0;0.125445598810885;0.119382807603276;0.00580042948002982
"9";0.0628291926157783;0.0733347021448106;0.0379722421833487;0.0972599175626917;0.052078781021559;0.132942190544895;0.0585179222101664;0.0202376809269847;0.101471016021813;0.254678038311065;0.17601642896377
"10";0.0589155115899545;0.0832978744798512;0.0254456212767827;0.20142942725656;0.0567667136465946;0.118317119069959;0.07220201779594;0.394549112329994;0.086231955439733;0.22392205117894;0.0105367676931849
"11";0.0390925852422214;0.0618464671996979;0.0191025529110991;0.146157145555221;0.0696850585190935;0.200960912076169;0.116377243840475;0;0.0793945416354838;0.152060903610409;0.00784995738896116
"12";0.0477782529058151;0.0832740900259288;0.0124396986599832;0.275443640668055;0.0339139220527648;0.16186329099171;0.0697856098268088;0;0.151644655886592;0.237476390970018;0.00957140884473996
"13";0.076091992602675;0.0580573617002882;0.192397324183384;0.136881600311585;0.10364925445202;0.23413682247964;0.134516977192501;0.0378036065147576;0.106744784347955;0.0209637749990284;0.0374067597934282
"14";0.0210765672597891;0.0334531767599324;0.00709039484964256;0.112495516110519;0.016965678714356;0.129427273272503;0.0873935058462896;0;0.153575615173805;0.0702058238135842;0.00418588212429292
"15";0.0998188509904572;0.105727035597874;0.0321987481870948;0.224413736698687;0.0453021860587019;0.263557117416775;0.0663587939330572;0.195407341723487;0.225121848526126;0.492525290057658;0.279388294157733
"16";0.0438119406028328;0.068123117580065;0.0280626255308701;0.0965419026205256;0.132841048372762;0.158899245955742;0.110027445662558;0.427271252275675;0.0819368347090061;0.131606226059018;0.00979767620592785
"17";0.0600616870670235;0.0879421519710067;0.0395659705791412;0.125181702619077;0.113918692944966;0.173729123362988;0.117528994771702;0.00751057375042372;0.080570162570048;0.138840469591817;0.0695474751669151
"18";0.0355311450474978;0.059183198592926;0.0203498816411056;0.180137573306706;0.0639380926817795;0.13622148214443;0.184161175110962;0;0.0947038026343554;0.154100199837651;0.00703777994682582
"19";0.037789168497478;0.0502632262519667;0.021922027874336;0.0903284283382857;0.140490245357597;0.147598962484249;0.107861673066343;0;0.0903304584930427;0.155688449233893;0.00628767394369189
"20";0.0537496898867279;0.0560358241329593;0.0380383062025622;0.0887861653431857;0.1170137313063;0.133032405940043;0.0724821427703792;0.00156724446066671;0.125090555548282;0.181753068866974;0.0145018230344207
"21";0.0391010521676655;0.0465426583634836;0.0315339335471166;0.0811586159727425;0.129389453422377;0.153116331020764;0.0866005342338966;0;0.0940734091557996;0.181032372576024;0.0075773961057171
"22";0.0927288427469187;0.108848363561985;0.0881494381663501;0.124233622192241;0.108352344475074;0.17351591567117;0.0681227322419354;0;0.0967216957439417;0.26039517490908;0.172468112359738
"23";0.0377463902281486;0.0520479446161702;0.0245913125226782;0.193080255124684;0.101907987771808;0.175351103031138;0.173108212180747;0;0.0988750373730779;0.148020027713998;0.00667058952473941
"24";0.0253070711626243;0.0424212421069469;0.00846271002623142;0.120659474570564;0.0209800890827741;0.119118356293201;0.0961933202987676;0;0.115085383356669;0.0921605074671204;0.00486946541275043
"25";0.0323828020312056;0.0537242469958756;0.0959014191026687;0.0990554088566389;0.224320134786153;0.219997525878779;0.12038822859543;0.0409546476931248;0.0743690892862493;0.0211883461091206;0.036993105800466
"26";0.0967272457917921;0.127045690721854;0.0461754438626754;0.155854434229127;0.104722282684707;0.199301461082277;0.110870223099032;0.015552187246121;0.0961084412287826;0.329554968664961;0.139959883744678
"27";0.0186726895676475;0.0272330440991198;0.00807116149200829;0.0878389472136936;0.0463948281072196;0.143038721787923;0.0889965431478144;0;0.12346657642498;0.0785841207900544;0.0031930816324578
"28";0.069944849318;0.0906906984928883;0.0648433258608479;0.103103640577604;0.090121440931158;0.115849611235244;0.071556848518226;0.0149293267255037;0.0769608084799868;0.199046310302488;0.12165865475983
"29";0.0576387864897135;0.0845945984049609;0.0390239173126282;0.1165141929027;0.153520729564267;0.168349183929344;0.114397101316732;0.0026355555064181;0.0865969749147353;0.0963042019308517;0.0247737171989481
"30";0.0514693243055193;0.0840740037855493;0.0264707333569467;0.171918576592389;0.130691127296104;0.196027509872046;0.122727219272335;0;0.0776939066222727;0.260266780821758;0.0111380088859821
"31";0.0776091562160555;0.0809866018834126;0.0231607785247074;0.131812859360201;0.0436693575001184;0.151650934976037;0.0432275660042664;0.356744028925924;0.103626361835788;0.334014727670078;0.204852034790343
"32";0.111593410689403;0.113150572052687;0.0902577173167575;0.120374521256296;0.12535034088295;0.135219714623447;0.0713756450020702;0.205140131112879;0.130610698619001;0.178160505863093;0.114189390971555
