"p";"q"
"1";0.131878418772128;0.122508821488058
"2";0.104298051085227;0.114919773396797
"3";0.0123179286719679;0.0931881913823758
"4";0.165792574970829;0.11883518550515
"5";0.405287919078189;0.167931618560095
"6";0.295001563172577;0.185904812187705
"7";0.17823423835857;0.0936268377612998
"8";0.37767300104044;0.262848672516146
"9";0.113517305065153;0.0968224902957057
"10";0.156984476944484;0.0943961621155821
"11";0.0395414295248688;0.0384618781087735
"12";0.0689517739759991;0.0128133714844419
"13";0.15170500737757;0.0625844886310962
"14";0.285666632420494;0.191458605178159
"15";0.00450681877658654;0.0215667144929431
"16";0.29433098165007;0.074671332974485
"17";0.136709681818258;0.0929307632419562
"18";0.229862043224438;0.240506829379277
"19";0.141299121227148;0.0892308310902458
"20";0.0696349741272625;0.0691539968685099
"21";0.173721196376477;0.0954498835112709
"22";0.0607170063190391;0.089244310896376
"23";0.0694738330591309;0.0812066759993216
"24";0.0974884782624315;0.130768099666654
"25";0.122947096022818;0.157290043202638
"26";0.049555453710578;0.0641080780387609
"27";0.163397770288548;0.0694443786428917
"28";0.0626515625964532;0.0659636486708858
"29";0.0781226404389281;0.0621934144818763
"30";0.058382980955239;0.0564530619701276
"31";0.0563478192765245;0.0533363334420302
"32";0.0842424940289516;0.0585130021263307
"33";0.0713914798981827;0.0562772816063211
"34";0.17824121799661;0.147106205625757
"35";0.437227008583779;0.253418384955579
"36";0.102943676411557;0.0718723686122655
"37";0.0789942372510906;0.0649552907823608
"38";0.14222488833349;0.10015343088859
"39";0.151677565015795;0.261566677103303
"40";0.0663233766334485;0.0491398532556303
"41";0.399965099912676;0.246130378050848
"42";0.190148408939385;0.11807499619765
"43";0.104791559813509;0.0297033714273475
"44";0.0951010748296175;0.137943827218856
"45";0.273279181551793;0.155642007554604
"46";0.0264813122351328;0.036398161658984
"47";0.0657343793787805;0.0761349379461764
"48";0.084306309513953;0.0837682413282401
"49";0.122487251635992;0.136670936940114
"50";0.131468735038718;0.136231639770074
"51";0.0954020858527772;0.0649769997760058
"52";0.121522258765908;0.0872441145574913
"53";0.172496846165042;0.0832819391565317
"54";0.11481733739784;0.0857752755355612
"55";0.0450281505426229;0.050107982270498
"56";0.0801597698012741;0.135883817352929
"57";0.0894627991421382;0.11501283621602
"58";0.0810036095190031;0.0846184680150648
"59";0.0515446145045568;0.048107577900875
"60";0.0980315192446264;0.0805196841856518
"61";0.142625555813974;0.172654111022139
"62";0.055328525288485;0.0604771634045941
"63";0.209586163539979;0.132406349602247
"64";0.509181176998315;0.161277714630696
"65";0.0813204809691259;0.113172853951136
"66";0.148436320718925;0.111572567727747
"67";0.119998424155417;0.0659019340899819
"68";0.0363467552352359;0.0434778579455123
"69";0.0679213794780867;0.102605596025471
"70";0.0794009043374802;0.0539832462121497
"71";0.0591374530963906;0.0530382518133328
"72";0.102055183797307;0.0780846892459052
"73";0.134718395006008;0.182726969409246
"74";0.101944877092759;0.0656569297008486
"75";0.0495782829341977;0.0222089667390959
"76";0.194369397596012;0.235382995880801
"77";0.0251720744902047;0.0362193303576297
"78";0.0504129676833321;0.0399708250132031
"79";0.0385962098061339;0.0186174795944148
"80";0.165739600031729;0.0480518352601994
"81";0.0758885408826199;0.0777947443742312
"82";0.0438094136759511;0.039848759375331
"83";0.0485410254311646;0.0287413737325336
"84";0.115149493152722;0.115166751798423
"85";0.0957583909923094;0.0684195159859431
"86";0.125536123049731;0.118321228465393
"87";0.111535355994481;0.129999318427527
"88";0.121773113055389;0.110044549369691
"89";0.130454730426503;0.0900792664868422
"90";0.172224863766184;0.191610315975667
"91";0.057130739395495;0.110732777011726
"92";0.172373930853781;0.171657419768264
"93";0.23564216927746;0.124368950068027
"94";0.152575657670837;0.206157804271556
"95";0.161405926406527;0.0977103324392411
"96";0.113244543292357;0.180390237167318
"97";0.27704139641354;0.0863143783168007
"98";0.292058794424381;0.101697599760938
"99";0.0658930931483672;0.0991952468530239
"100";0.138408960745018;0.100558335505382
