"p";"q"
"1";0.19443175262015;0.122353666320329
"2";0.1227555552711;0.138253759214534
"3";0.00821062437002654;0.115784012916403
"4";0.151772164647074;0.110836675238123
"5";0.332521620359977;0.0999536647240709
"6";0.267234891714131;0.166621981236948
"7";0.195155140653458;0.105752192003668
"8";0.35483538615234;0.268720762345509
"9";0.104376411086077;0.0970180503771096
"10";0.153711313891192;0.0650630614517665
"11";0.121763578966005;0.0909359232166542
"12";0.159923640165168;0.116793006602761
"13";0.123417004674793;0.0340960875133995
"14";0.270448354277454;0.184166765991963
"15";0.0102207705043524;0.0143963065954318
"16";0.185745410097985;0.0997610396997742
"17";0.0595546020470546;0.073926118121466
"18";0.261846774417412;0.259021051409969
"19";0.0732045508175378;0.0688326339819512
"20";0.098221201753217;0.0744705042718816
"21";0.0788936366999594;0.0657880066607179
"22";0.0469750350503306;0.0783287587849941
"23";0.0704003845739104;0.0958698348543907
"24";0.112996112010314;0.117123032962677
"25";0.13414115618186;0.156014287990806
"26";0.0996456746334551;0.0790201873202113
"27";0.115690590071505;0.0529558820582967
"28";0.0762028884292117;0.0786619732027209
"29";0.0933823469605179;0.117266655052502
"30";0.112220867513214;0.0779122298050984
"31";0.0766604237785424;0.0552657892266713
"32";0.0875381384068381;0.0682266304745505
"33";0.0906648215072857;0.0670778344045424
"34";0.174656341833067;0.139698220096714
"35";0.387950851196156;0.234937667418464
"36";0.111828425090563;0.0993829159732373
"37";0.115779666376451;0.0993863594753174
"38";0.106814683902108;0.0863213225261985
"39";0.0574691267758219;0.115064078029628
"40";0.0691321659365704;0.0471172269294909
"41";0.221049254815463;0.0616184325336229
"42";0.178038392572481;0.110398390345991
"43";0.0834094805391689;0.0118179800044938
"44";0.105411144038118;0.14361894399114
"45";0.39907438901115;0.304530271776405
"46";0.0363745184820745;0.0403214849930424
"47";0.0654273537978002;0.0731591139563088
"48";0.0727169927560287;0.0634659616594336
"49";0.107657993159346;0.130654565839685
"50";0.176132068039621;0.160191776031934
"51";0.172027282338653;0.0913735864433868
"52";0.103597343501926;0.0914175797107242
"53";0.335340170714446;0.129735250676635
"54";0.0915316686142539;0.0689631934589092
"55";0.0628789960826801;0.0503291352859588
"56";0.0489025072848324;0.106104454769999
"57";0.0952744006074809;0.11793516667958
"58";0.314811176766228;0.131373325227211
"59";0.0322113913574485;0.0140529817080073
"60";0.102458657258518;0.0841945902524438
"61";0.146872938286971;0.172865223461354
"62";0.0613647363791979;0.0661176699963235
"63";0.178139219617453;0.143187843128429
"64";0.561075666539046;0.171023118317988
"65";0.133546829547396;0.156659677543933
"66";0.250180988047704;0.182455636768455
"67";0.117850012868087;0.0166845950509581
"68";0.0998107417808112;0.054779673599543
"69";0.0183802503586935;0.0824878988421597
"70";0.0874890494596781;0.0728299467314614
"71";0.0637543808199346;0.0576675123132176
"72";0.0953061086526683;0.0783352500683716
"73";0.133100051624738;0.17671310674457
"74";0.0760114889603307;0.0405941636688059
"75";0.0356230601478086;0.0294868822027167
"76";0.124025819005357;0.251197606731209
"77";0.0549065984863526;0.040808845481426
"78";0.0517136601713918;0.0492768257960665
"79";0.0329674000257863;0.341106420625759
"80";0.215196329822749;0.0466520379812008
"81";0.123525521953224;0.113814020822185
"82";0.0283743698683354;0.0293488797848637
"83";0.0598373398139443;0.0457608556673028
"84";0.112077311141486;0.101407910921525
"85";0.083682806868337;0.0555418037806911
"86";0.106583542915029;0.118195457836343
"87";0.166675092542215;0.0987239751252014
"88";0.131003157378657;0.123642862112996
"89";0.142241683170414;0.0957313371168212
"90";0.203293378751688;0.129342457146785
"91";0.0674617701598109;0.144234364556564
"92";0.197763854921012;0.200457668416588
"93";0.130553374296922;0.0681542521542945
"94";0.155434313350756;0.178507432470031
"95";0.18283002800398;0.115613927639118
"96";0.112593570183244;0.177834900533569
"97";0.265550213774725;0.0789477700355019
"98";0.282276177342779;0.112169840561156
"99";0.0808504130809589;0.114182329603915
"100";0.126106201077981;0.101225996766766
