"p";"q"
"1";0.245718776975156;0.153791505988115
"2";0.0840479511278191;0.122430759487612
"3";0.00610650736579986;0.131268991371627
"4";0.0925416985495234;0.0851106829685755
"5";0.534231194007246;0.174137998675501
"6";0.115587099173581;0.0861399036745061
"7";0.271969333187993;0.153056137160157
"8";0.526111367464576;0.401064108499947
"9";0.0930252350344754;0.0987682474530817
"10";0.0493424427001079;0.0769891263894821
"11";0.0350023508058433;0.0280917923943396
"12";0.0599861009570889;0.155314959981623
"13";0.0188001405861604;0.0448167119785945
"14";0.409594822111458;0.276811542828554
"15";0.0172499252020053;0.0056085165325703
"16";0.137002343594474;0.0815829906071193
"17";0.0381099950537336;0.0334223296738365
"18";0.0500192171233178;0.0987350394388786
"19";0.0693515602332793;0.0407377109596173
"20";0.0979325104691497;0.0807501602351758
"21";0.0132484904656149;0.00729649147380172
"22";0.0103706548801137;0.0301585410827529
"23";0.0874753495016838;0.144021932319858
"24";0.110626250640688;0.0906265879222502
"25";0.146479087788001;0.156517749310352
"26";0.0287249060196125;0.0219923781872001
"27";0.129465126606982;0.0495150325700036
"28";0.0424741224779618;0.036631523472868
"29";0.0350071131584461;0.0223693681132204
"30";0.138152092929087;0.102345105081716
"31";0.056960556370146;0.0422267761210304
"32";0.0662994803842899;0.0409174310719308
"33";0.0460209130315401;0.0290894837848759
"34";0.0957876423719679;0.0849037078169912
"35";0.268787476653239;0.157537191163697
"36";0.0232716843821668;0.0180932995441182
"37";0.050829007484647;0.0339031764629604
"38";0.0193959105949771;0.0610095919379314
"39";0.061014783463801;0.139531268718021
"40";0.0392099292101608;0.0470716751539484
"41";0.44280183008922;0.162542390986088
"42";0.221158481309702;0.144368925058143
"43";0.0920565821674422;0.0404199284071713
"44";0.089055470562539;0.131645243031606
"45";0.210748548720525;0.0913705756202306
"46";0.0234924681110246;0.0106246425092631
"47";0.0119080951158359;0.0463257417717879
"48";0.0275553392598398;0.0287653809080584
"49";0.0672545657507574;0.0846215106727619
"50";0.0642048624832961;0.082049532182599
"51";0.181713691239237;0.0962099481390658
"52";0.199873523212677;0.167847109595512
"53";0.0805071800011444;0.0258018614769359
"54";0.0391207915644332;0.0254827160520122
"55";0.0404554935123774;0.0351913778152272
"56";0.13032091504474;0.208119612246469
"57";0.128710730458329;0.163296444982857
"58";0.144018741983662;0.153248491874586
"59";0.11508680659955;0.0945729362891477
"60";0.156232355219522;0.140197691321057
"61";0.182533916938193;0.219417679098699
"62";0.0553093153040971;0.0557865172192813
"63";0.109115815474487;0.0637455809707523
"64";0.271249301239439;0.0875230085571834
"65";0.10834841106969;0.148327190600465
"66";0.152076478512069;0.107857415525048
"67";0.019205248746277;0.0286366616359504
"68";0.0211855825196469;0.0364383807870717
"69";0.0204456894319144;0.0812044462345935
"70";0.036140304946505;0.0225845710888697
"71";0.121966350813654;0.106585710094785
"72";0.119087094666677;0.0876123381005359
"73";0.207586602504676;0.281945558446316
"74";0.0405830251375807;0.0109265397069698
"75";0.0505551613401722;0.0379291392594742
"76";0.0368179484912133;0.0729119619517087
"77";0.0707385269731104;0.0546105608395476
"78";0.0434436416970721;0.0710429520002629
"79";0.0366915283469346;0.0284040830589869
"80";0.305109883569162;0.0778203270993131
"81";0.147194562616578;0.151813640502202
"82";0.129420667018834;0.1311278243736
"83";0.0825541384645843;0.050225446875652
"84";0.0894100965056903;0.0641510048487657
"85";0.0595788038408795;0.0323768012649837
"86";0.101975886939467;0.0291050618118393
"87";0.110371837475181;0.131072104188026
"88";0.0630321817124791;0.0558387257995967
"89";0.17990009468668;0.125994840487911
"90";0.154335782963848;0.0917766056243482
"91";0.0633711800498097;0.150832799544691
"92";0.201513028655815;0.192423230297033
"93";0.0153503138386245;0.0338340475758622
"94";0.188908413976703;0.230153437172871
"95";0.198057619979193;0.135305581591231
"96";0.0434305161526361;0.0888595357393222
"97";0.0590687758968258;0.0530079074724488
"98";0.447399669727134;0.145880490770774
"99";0.0478818515911722;0.0723608160767827
"100";0.167290456281467;0.135673167446748
