"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd"
"70";0.0986188461303981;0.0837213905585128;0.132942426084858;0.257711111329356;0.176692042585436;0.300188383458634;0.163819633632206;0.231524936840396;0.299981219837664;0.0869601729214868;0.0892714835820644
"71";0.0836155739117365;0.065479720420291;0.0540322539283263;0.159839504170274;0.0709632538246535;0.0913195654002052;0.068684883225594;0.250897159658677;0.142501509475543;0.220979043300076;0.0321930538633334
"72";0.106040734242201;0.101406311484685;0.0824573206947381;0.12753898177582;0.109206697901217;0.1417451240702;0.111239294781708;0.0677045266314924;0.071416598270837;0.281315216437738;0.0705486801370194
"73";0.0401006242312824;0.115907605810636;0.0668783199879344;0.0987134352771773;0.157581797335287;0.163055843926271;0.110479481138294;0.378173001885723;0.108832145497495;0.061008244167058;0.0591669260022686
"74";0.0692014254720921;0.080605038282902;0.0352699855463181;0.105063507798511;0.113053027591951;0.159552908065893;0.125210194433881;0.139436590960677;0.118172078612807;0.183327210859163;0.0157355702038809
"75";0.100510247015777;0.090760413938547;0.156080794954602;0.139189635376468;0.209463126180213;0.210567942728228;0.17462484758464;0.0876036031313995;0.113536897317092;0.0472891651830564;0.0535507453044265
"76";0.0916869300967729;0.0980492961860156;0.0588273275211614;0.0982959270795142;0.129352282012505;0.106648410890661;0.103279719948589;0.124890291876812;0.0861612531728382;0.15970406257323;0.0535073251129809
"77";0.0646554527041088;0.0616220302795662;0.0396759685319198;0.156519054619783;0.114484166479928;0.130325933446784;0.0881128952700947;0;0.124494627377951;0.182560581738959;0.0150004881548279
"78";0.126771290035678;0.153931209558027;0.0600854752241829;0.154368895735981;0.164465076742755;0.224390291849938;0.151005166136016;0.259556249279049;0.11479378171976;0.152363775695456;0.0377454747651011
"79";0.134744141495141;0.135177108967873;0.0612514944355305;0.30290806469484;0.0943443552642425;0.120831771455324;0.0966420590556355;0.0993761444393174;0.101819057415694;0.267979310862877;0.0801721325538253
"80";0.0334194983034919;0.0395663714171603;0.0171789158845582;0.0570591742013595;0.0806722247274592;0.134236262530471;0.15533502021127;0;0.0845167296480108;0.05432375103698;0.00693826475152506
"81";0.073121688098128;0.11960830413655;0.0407185190959764;0.133397287106665;0.0865855837571445;0.109865405052462;0.1142183332953;0.10912751455401;0.083447899662677;0.150829068261107;0.0145623972053818
"82";0.159533233475603;0.221943093655773;0.0933024109890434;0.151762495862351;0.110639016039158;0.27852855354199;0.134023930194727;0.225252952601219;0.224375854781962;0.371849291864026;0.132060951333041
"83";0.105969272992586;0.102799754067868;0.0507426751422258;0.140537288320208;0.0758722270391411;0.11381357719676;0.0852025234289156;0.00724787095063548;0.101954459775258;0.138592750177882;0.0541621229445567
"84";0.0729471581846615;0.0961798089996446;0.0361254699511348;0.123001159302302;0.0805601764881034;0.0983576588568998;0.0938165075299407;0.031546248798977;0.0876736714888472;0.122014867863295;0.0261838736081041
"85";0.125923132786451;0.107651412966894;0.0735725371690148;0.164342365598632;0.111108035010185;0.221145560785415;0.0760682284651306;0.0442312032956758;0.147896934718962;0.314690042308365;0.0401020509474722
"86";0.0359432760671265;0.0603945426458979;0.0144343705123288;0.0807006806786024;0.0419716863018098;0.0707582418435183;0.0723929624150758;0;0.0591362241823181;0.0693560199107965;0.0065886489549288
"87";0.0909816280577503;0.109328033540093;0.0738446621598974;0.145460370001757;0.15287138426648;0.168747055099733;0.138933120808366;0.131631338747564;0.0921569112382139;0.107077085545628;0.0365987207747802
"88";0.119081979977749;0.158007294750804;0.0630236308657132;0.151236599993375;0.164848989936332;0.189306422804878;0.132174625623179;0.193878146948456;0.0969880008301975;0.174412070589474;0.0735192965490979
"89";0.0550712960903173;0.0710867313028997;0.0756812663875618;0.107951187724645;0.104855251704032;0.180197948603679;0.11358015028057;0.0197038700499702;0.067402130216772;0.0294458021183731;0.0378869621578607
"90";0.0638753492744194;0.0845222366738239;0.0357338813872504;0.131191809452531;0.104627024897372;0.131425776638913;0.113143563096633;0.0557847563048995;0.0715414008695566;0.0721137477156546;0.023385933252097
"91";0.058974840401995;0.0927030328693055;0.0159407324082546;0.108398080031681;0.0716266160901978;0.0754402758488019;0.0610967238693182;0;0.0648929341471673;0.180513097195387;0.0108467377789691
"92";0.06033345907079;0.080661153393597;0.0352203895050715;0.155988415572803;0.0957200247010253;0.105096076489842;0.155005988723849;0;0.0664965965097824;0.110502569945234;0.0114098854665681
"93";0.0443085478225949;0.0547155592935829;0.0302825434325116;0.0827365455627144;0.0860611446160762;0.100042245883107;0.0895916077749746;0;0.0708226459061336;0.113339954552864;0.00859108004306399
"94";0.0658534383000906;0.108359911157171;0.0208341031996234;0.108096486155257;0.0686170749941918;0.084466430294669;0.0756060226353067;0;0.0743267273687918;0.13422243794423;0.0115013203997897
"95";0.114294443551606;0.125414363373599;0.0696197334853833;0.128932507400062;0.0768383939359359;0.12715071842749;0.0772046440023769;0;0.127796578686367;0.195032367234652;0.0560568565493638
"96";0.072798883501669;0.103546083836622;0.0939841412987479;0.108030569313365;0.152609764211243;0.200772170501995;0.147517708896984;0.0181248597453398;0.102523087373665;0.0622821877196669;0.0595230342225408
"97";0.0519062732002643;0.0662178844843642;0.0187607264534797;0.0684972057684319;0.0565650469293113;0.105868268203545;0.0904172816420667;0;0.0628470821942602;0.078925179483085;0.00940031657054959
"98";0.0856244833714041;0.106145034117128;0.0263691555832195;0.104743349187144;0.0951670098095402;0.162437875954731;0.131075030853439;0;0.128643396006722;0.0931343185878161;0.017666790302014
"99";0.0735169527025761;0.130768072697183;0.0613577196782045;0.122922351421287;0.0721828247795333;0.101552713570213;0.0723400561405331;0.0857479260581361;0.0916975846619346;0.165647868648221;0.0661320899337122
"100";0.0596161099568894;0.0606087857480921;0.095203334457588;0.160087971679508;0.0911695155686702;0.171436159417927;0.0984413383716276;0.131217821289431;0.0831188457103171;0.0307417907276128;0.0422668502206481
