"p";"q"
"1";0.197394454736948;0.175001801311939
"2";0.172277464026632;0.188354236811931
"3";0.275836564647536;0.267199043678389
"4";0.185374667595671;0.18213519285516
"5";0.238373578656093;0.188664982941715
"6";0.232523754213278;0.205583581675534
"7";0.412030144226452;0.225462642856504
"8";0.11074343773716;0.132153373169983
"9";0.250293558635049;0.175816747700551
"10";0.160257099950438;0.162690684007918
"11";0.269651820429813;0.297612436144522
"12";0.389518044642987;0.14674706003021
"13";0.177993116559572;0.239284018308529
"14";0.317913974607685;0.291844205661546
"15";0.144732065208679;0.160739092780131
"16";0.137519169081322;0.135841595720064
"17";0.197663277519445;0.123958613532975
"18";0.174955447373255;0.168376667541522
"19";0.133235550009651;0.127944991362278
"20";0.273525743986243;0.346792309727793
"21";0.517087987945878;0.325665922885992
"22";0.187295494711655;0.215123374822082
"23";0.2704922184497;0.208094220123587
"24";0.194479202642214;0.275928854838598
"25";0.113268300710421;0.145522740659956
"26";0.14310786595424;0.162931362713117
"27";0.167496992946263;0.242970067328649
"28";0.130122281536088;0.134610880466364
"29";0.127686156195622;0.15891426078252
"30";0.420762429307913;0.240635173491307
"31";0.20055418324048;0.182481347244623
"32";0.0539675153503535;0.0343371571838189
"33";0.191745545731418;0.27175466024437
"34";0.135104745452637;0.150001512154064
"35";0.051099534743263;0.071691952452994
"36";0.229639909961342;0.19886558422298
"37";0.165923092523765;0.146052655501266
"38";0.151967105814167;0.213505361686734
"39";0.190539983189693;0.189406937045186
"40";0.114169884260125;0.142994643634961
"41";0.165569378210383;0.153091894414186
"42";0.22181699632367;0.193530725545199
"43";0.143638123128752;0.0962240795854969
"44";0.371815003491121;0.197570077104909
"45";0.136590561568163;0.132599611782901
"46";0.178817421799267;0.0962170954765128
"47";0.227481696748794;0.264491349543694
"48";0.219468843397026;0.230611417075578
"49";0.180645725623811;0.242211566110687
"50";0.143598733727648;0.131879459565972
"51";0.192669721253463;0.135748913646261
"52";0.166700764960901;0.252030796795192
"53";0.278483913101711;0.292195994866728
"54";0.313823568531301;0.250930473588615
"55";0.187097762839061;0.167759333640526
"56";0.113708338353264;0.108252791227614
"57";0.140671328469289;0.13564797542501
"58";0.164095363982051;0.157249552946099
"59";0.172746688802076;0.189612102049705
"60";0.198991350515272;0.161284557308803
"61";0.0526699860406941;0.0433555179488804
"62";0.173233118938552;0.163609563590145
"63";0.118800791649668;0.144433990900813
"64";0.223641791148869;0.217518427921388
"65";0.126054074481114;0.153003989234336
"66";0.183188911074275;0.157084360830742
"67";0.558891410585855;0.194040779545405
"68";0.133477659141953;0.187989454572638
"69";0.216956671127315;0.127004665976865
"70";0.174035390711207;0.163610639166701
"71";0.0813251272367678;0.0870053812690338
"72";0.134009694766748;0.154330616611337
"73";0.144793140207369;0.155396449713808
"74";0.151456213373301;0.10010897091627
"75";0.187091970931823;0.234934932250816
"76";0.233472601346648;0.120115105612708
"77";0.113953667972847;0.133208926218229
"78";0.139723293576842;0.140447825992921
"79";0.160615226099693;0.129338486563893
"80";0.171785879802597;0.205482694775168
"81";0.101925067297363;0.0990194097811931
"82";0.331861576329365;0.304952419983156
"83";0.111352984565431;0.0959006951476793
"84";0.164630147291695;0.165131408468279
"85";0.132000313725001;0.0738112753462219
"86";0.0795759228207336;0.0726642290398613
"87";0.377513540350006;0.148302418123975
"88";0.246445684374104;0.209261568940747
"89";0.19095010106106;0.167007831281988
"90";0.162749870500182;0.12158117234704
"91";0.252562417574371;0.180166445602892
"92";0.0686871779478498;0.0615976429349184
"93";0.299759393198181;0.478263346141195
"94";0.250937604885618;0.150548073705077
"95";0.25090213028746;0.200365039543844
"96";0.115945871052913;0.0780370858627302
"97";0.223038624965815;0.268571339649502
"98";0.100200498729307;0.112889861382292
"99";0.14235007621871;0.175954682972096
"100";0.179560601607299;0.167219760372481
