"p";"q"
"1";0.198153893612125;0.177694800564214
"2";0.170787651248284;0.189102010395484
"3";0.266958782367106;0.252537487350245
"4";0.198969383115686;0.196921186815422
"5";0.261516239192963;0.211090765728195
"6";0.201236482394696;0.174541669292443
"7";0.442253140275034;0.239076544166094
"8";0.10420052868222;0.127236205250695
"9";0.261426769609254;0.178634854362278
"10";0.162709013344145;0.166321585671083
"11";0.299416655454763;0.330217460752957
"12";0.395564199225291;0.150332650782071
"13";0.181168338507904;0.245304347232181
"14";0.30127854606965;0.281909444304026
"15";0.126769736334248;0.160831213293249
"16";0.144711856815793;0.149367605177811
"17";0.195553382003358;0.136866112232575
"18";0.164701674108472;0.170026310095135
"19";0.133909123203501;0.121736770168203
"20";0.286331344331172;0.366470904265114
"21";0.491070951456257;0.313818481160848
"22";0.183740244738938;0.193015942124092
"23";0.268808435079967;0.204214186038459
"24";0.192608160320996;0.27347595607472
"25";0.124205012849284;0.153147880277454
"26";0.173052139583504;0.202132841752847
"27";0.175390153729706;0.248625332876196
"28";0.133783935392897;0.142011758552504
"29";0.141505840024327;0.172947185287299
"30";0.39381094687168;0.224362020290832
"31";0.202727298788276;0.182903329409981
"32";0.0521667064351491;0.0373136892987164
"33";0.190147741305596;0.270571881786631
"34";0.128827709748585;0.144522154501881
"35";0.0506030309453551;0.0690065373596213
"36";0.222774859094156;0.185952829270718
"37";0.169331981829486;0.152284703319141
"38";0.155977855823174;0.220677939802726
"39";0.165164561699441;0.159602335629296
"40";0.106564525870959;0.147053950446831
"41";0.1657091749171;0.159816434184586
"42";0.233478136125934;0.205619270128223
"43";0.143651264260393;0.0900337575801032
"44";0.354855347772546;0.185710558301386
"45";0.135670128587889;0.129249601405262
"46";0.175294497008838;0.0972994376359855
"47";0.221221525379686;0.256172664500633
"48";0.281141592591075;0.298856411964826
"49";0.155656305449291;0.2067895972504
"50";0.142330927759727;0.130172951073037
"51";0.210898307451803;0.15169997221238
"52";0.16432371239819;0.246310894651652
"53";0.261934420990856;0.259859133435687
"54";0.305420260427853;0.244709970399334
"55";0.194776907378501;0.179297493598008
"56";0.103332904801566;0.0931440443196222
"57";0.134569326870494;0.12764960620914
"58";0.166106416956084;0.164884575801464
"59";0.175853423854976;0.192230164447177
"60";0.232038114468836;0.193211423412894
"61";0.0548278136554929;0.0436372068739644
"62";0.190026666880929;0.175789594427977
"63";0.11510881552109;0.139477913843026
"64";0.219280352038923;0.210116269634121
"65";0.119706192829933;0.143443441170023
"66";0.16033684428541;0.144877264903544
"67";0.538963514438909;0.186905369573232
"68";0.143736310988763;0.197204134158899
"69";0.21339186077668;0.135273155673776
"70";0.179087128609685;0.170727862650245
"71";0.0824884364629322;0.0855669882278605
"72";0.128046182253292;0.143377422473886
"73";0.140253409626636;0.14542454966174
"74";0.146020364770834;0.0986286417877711
"75";0.169587693990758;0.21398694283102
"76";0.227913251825697;0.116947186921012
"77";0.114555521614588;0.141924228888592
"78";0.138311126729964;0.139037229342377
"79";0.162260650223799;0.130873091900358
"80";0.153702730112216;0.185087946066034
"81";0.0923089727878054;0.0903323331951905
"82";0.293008927589967;0.273047923874147
"83";0.101977976088133;0.0813521977240459
"84";0.176465665037981;0.174363384477612
"85";0.135247450432106;0.076604327600414
"86";0.0792391234038703;0.0715156142452975
"87";0.394331689997571;0.155108084840162
"88";0.224492665057425;0.19376949085896
"89";0.190429071374064;0.173123565558382
"90";0.16220715554869;0.121888986011513
"91";0.266606443478709;0.188539529085184
"92";0.0635835784627189;0.0597613670414591
"93";0.274794078274124;0.436360206051023
"94";0.248979251835912;0.151037844513439
"95";0.266452566422083;0.213460399584226
"96";0.113565005422567;0.076051592997883
"97";0.244344336075964;0.290219450879663
"98";0.0965072049662908;0.105617569007925
"99";0.147453408465493;0.182646696396776
"100";0.193779415765523;0.179903272346848
