"p";"q"
"1";0.197388183084107;0.175508835060385
"2";0.185668180423841;0.199829220750669
"3";0.273754190523454;0.261638266268752
"4";0.186625025423331;0.188677494973052
"5";0.230219928682439;0.18171832913641
"6";0.18799011805043;0.161371384119622
"7";0.404468494407228;0.215489572591161
"8";0.10966112621627;0.129663418919722
"9";0.256568912740941;0.181894924646119
"10";0.173833913929601;0.166075269975616
"11";0.266183090601668;0.297093644482971
"12";0.386658849574357;0.149526915136003
"13";0.176032782048594;0.236934668728121
"14";0.307446299282521;0.290631812953785
"15";0.137352513861641;0.152869759274462
"16";0.134982409822092;0.137835727457368
"17";0.210901964068886;0.140543897126054
"18";0.172002279616819;0.16573289590845
"19";0.132364605184913;0.129062977973385
"20";0.275193148797779;0.350019332149124
"21";0.511718516296462;0.325334760307812
"22";0.182923975775447;0.214184737140067
"23";0.271887101726638;0.208154841937644
"24";0.200811512010676;0.283936897697465
"25";0.101860452423729;0.134844723045765
"26";0.145052731014627;0.171683674001811
"27";0.164868687352532;0.240570071423743
"28";0.130587463356824;0.136849670003037
"29";0.125939982110027;0.155206445678531
"30";0.430527661546129;0.247211065896305
"31";0.190847487020925;0.165723954758366
"32";0.0520008661388853;0.0308821711229718
"33";0.185371517751902;0.264391058997038
"34";0.117018135203075;0.129991119866616
"35";0.0486727149070315;0.0712105125909465
"36";0.224758594319071;0.192003588173451
"37";0.167079507070424;0.143040848047123
"38";0.146930626023878;0.207283933016716
"39";0.176547429892977;0.176751101896506
"40";0.110787669707614;0.146822519094184
"41";0.169453542292466;0.157674586360323
"42";0.242429159455859;0.210448830609192
"43";0.143867000477852;0.092850503698087
"44";0.369670406373089;0.193565418557209
"45";0.127362680104197;0.11989433762951
"46";0.182092856705221;0.0992069520541257
"47";0.224709440922762;0.262317107274033
"48";0.225866182908772;0.238579105958523
"49";0.171981623042789;0.19934235162346
"50";0.140534765929511;0.126965167612276
"51";0.184261895549703;0.130627786523286
"52";0.172403504429366;0.259352366118769
"53";0.273113673197769;0.295913698176238
"54";0.31433891132433;0.248581096091107
"55";0.176458171772426;0.157598065962559
"56";0.119897032172127;0.108319731154802
"57";0.13258089243141;0.126031843509968
"58";0.152431851901539;0.148256800291498
"59";0.184460426290534;0.197830248574658
"60";0.211720840044143;0.171578089302684
"61";0.0597206400260707;0.0488886956876466
"62";0.17846886797204;0.172498942258929
"63";0.121095088844194;0.146941473440627
"64";0.223797497721397;0.219017589932174
"65";0.120347784199298;0.144603024284889
"66";0.190761578583407;0.164547881501557
"67";0.523641109050824;0.182346647031643
"68";0.133530509228627;0.189222091544445
"69";0.214295259705593;0.127604227271623
"70";0.178252880337235;0.171674894107341
"71";0.07794849349926;0.0793339761322449
"72";0.132796332153481;0.150962557959612
"73";0.142206205913808;0.166831616219691
"74";0.14730211820809;0.0995953035980379
"75";0.184954803871649;0.233299421472813
"76";0.207901740114958;0.10780811195076
"77";0.111871913772009;0.129544082876108
"78";0.140958040717576;0.141530934648826
"79";0.154641281275689;0.124248580250998
"80";0.155619506896626;0.188181478517751
"81";0.107013116930869;0.101635963432969
"82";0.326422013426166;0.303349330335558
"83";0.108642219079005;0.0903624773162064
"84";0.161434106883147;0.154663024398162
"85";0.131837666125113;0.0744103944826353
"86";0.0792747497567045;0.0733981437611355
"87";0.380862175246245;0.150367887928409
"88";0.219585528789867;0.183726848145435
"89";0.188362731514147;0.169838988025884
"90";0.161650131261701;0.124337752129491
"91";0.239368379598306;0.172910048050963
"92";0.059954109601111;0.0655855710237198
"93";0.288920690780157;0.456927048553987
"94";0.260247541410724;0.156117059235944
"95";0.242193959362289;0.191305342364073
"96";0.120279902641868;0.0797216610360749
"97";0.209684895021561;0.253351676922895
"98";0.0958449267802768;0.105127554370974
"99";0.14896210506561;0.183669065465027
"100";0.182877405074698;0.170609302875809
