0.5,0.610526315789474,0.1,0.44472399999999995
0.5,0.61,0.1,0.44370799999999994
0.5,0.605,0.1,0.438624
0.5,0.6,0.1,0.43317200000000006
0.5,0.595,0.1,0.4278680000000001
0.5,0.59,0.1,0.41991600000000007
0.5,0.585,0.1,0.413524
0.5,0.58,0.1,0.4084839999999999
0.5,0.5750000000000001,0.1,0.396076
0.5,0.5700000000000001,0.1,0.3941039999999999
0.5,0.5650000000000001,0.1,0.386992
0.5,0.56,0.1,0.37477599999999994
0.5,0.555,0.1,0.37340400000000007
0.5,0.55,0.1,0.363092
0.5,0.545,0.1,0.35494
0.5,0.54,0.1,0.34745200000000004
0.5,0.535,0.1,0.34238
0.5,0.53,0.1,0.335064
0.5,0.525,0.1,0.324704
0.5,0.52,0.1,0.3169199999999999
0.5,0.515,0.1,0.30638800000000005
0.5,0.51,0.1,0.29977599999999993
0.5,0.505,0.1,0.283948
0.5,0.5,0.1,0.2749559999999999
0.5,0.495,0.1,0.26414800000000005
0.5,0.49,0.1,0.25415200000000004
0.5,0.485,0.1,0.24276799999999998
0.5,0.48,0.1,0.23872400000000002
0.5,0.47500000000000003,0.1,0.22356399999999998
0.5,0.47000000000000003,0.1,0.214944
0.5,0.465,0.1,0.19700800000000002
0.5,0.46,0.1,0.1885
0.5,0.455,0.1,0.172512
0.5,0.45,0.1,0.16284
0.5,0.445,0.1,0.147708
0.5,0.44,0.1,0.12951600000000002
0.5,0.435,0.1,0.120724
0.5,0.43,0.1,0.10671599999999999
0.5,0.425,0.1,0.080472
0.5,0.42,0.1,0.06724000000000001
0.5,0.41500000000000004,0.1,0.047044
0.5,0.41000000000000003,0.1,0.033752
0.5,0.405,0.1,0.02062
0.5,0.4,0.1,0.0011439999999999998
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
