"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd";"Site_ID";"Method";"Type"
"1";0.130295222290156;3.12820512820513;3.17841186112523;2.15781374022417;0.0636181224082974;0.496479632778926;5.31962527232069;0.400325228843987;0.716463849098675;2.07799955626031;-4.62270444727934;691;"rejection";"Obs"
"11";-0.188971445914496;-0.32706556830725;0.0408035227662173;0.140987405353306;-0.158139588490993;-0.0825707126609942;0.276596833728846;0.529226408394062;1.10609160869277;1.78263050411021;1.35169839602299;691;"rejection";"Sim"
"1111";0.370752904183771;3.44048530537723;2.2278320033071;0.528696284401554;0.142893108226356;0.567310306099155;5.62669108480876;0.556079525674639;1.3326943487318;4.0462598678648;-2.53772272522389;692;"rejection";"Obs"
"12";-0.352787502546247;-0.102980442912245;0.325994914036156;0.335491510529683;-0.00671191692034741;0.319693209562897;0.177012778309909;-0.0527006180984186;0.338639422506149;0.856341732673196;0.788748703613436;692;"rejection";"Sim"
"1222";0.365359420036684;3.34688022950036;2.21490233463681;0.581284374978187;0.130649146818922;0.476561528816583;5.15430066159176;0.548224110754227;1.3433552063222;3.04641723443456;-3.06059110685306;693;"rejection";"Obs"
"13";-0.677563974768148;-0.893522936509074;0.37282544005612;0.636813414142492;-0.00170873214224867;-0.142979780307671;0.74908491424187;-0.0032649767539624;0.433306781417736;0.500016816003128;0.604196567999099;693;"rejection";"Sim"
"1279";0.36945954963973;3.65818057555713;2.29267993113071;0.532626061333198;0.173185960008278;0.673589671601554;6.38593524901046;0.619705845160139;0.790322723847768;2.69202992947502;-2.85410847062598;694;"rejection";"Obs"
"14";0.130831550918906;0.452995241494713;-0.0994036773295631;-0.129872257686923;0.496470042814467;0.389006561717279;0.369271005624643;-0.0516429542995953;0.0733673662858874;0.600922977897372;0.768453144099096;694;"rejection";"Sim"
"1290";0.35349764178593;3.63274573330952;2.32986722742274;0.599506533330862;0.166808780396764;0.646035597396578;6.262709626409;0.0728866774374723;NA;1.67334043600477;-3.84016950286215;695;"rejection";"Obs"
"15";0.544258323931167;0.872939024679223;-0.455824283561641;-0.522045810364109;0.916701579952202;0.68018130395343;0.622946803031533;-0.713986442337618;NA;0.340224287439085;0.35073959126589;695;"rejection";"Sim"
"1301";0.429249068888709;3.58385680371436;2.12215748835914;0.279856280908972;0.166568000815286;0.582008917256183;5.58398487689793;0.382811628707847;1.34687116889699;2.98455754787496;-2.99167339177738;696;"rejection";"Obs"
"16";-0.470513595021933;-0.292497920556694;0.424929471330318;0.495480035350512;-0.248187737538074;-0.328254638717761;-0.193361408345353;0.159615331781986;-0.131458244636983;0.439864911054996;0.142190388293177;696;"rejection";"Sim"
"1312";0.202119309262166;2.9765496639283;2.68966191484506;1.39026171110616;0.0759617193980872;0.321763570325306;4.57487200762854;0.457213528275072;0.719492637905799;1.93410504228919;-4.55294145195116;697;"rejection";"Obs"
"17";-0.244570482684149;-0.443408799579253;0.149807828997886;0.123423934339337;-0.416330160082515;-0.184270642063628;-0.114768078472383;0.263777129725563;0.591860796482893;1.47603688068261;1.02050594039863;697;"rejection";"Sim"
"1323";0.267026929114841;3.09847371396269;2.45131540747197;0.984796236994378;0.0932847916056702;0.376591392209496;4.68217034616237;0.484025093547127;1.36550495680873;2.54830323609789;-3.63150638178141;698;"rejection";"Obs"
"18";-0.514649843330265;-0.618170140554646;0.387658903603266;0.400451470780034;-0.745252606482522;-0.230457029458041;-0.185687482519619;0.410131927821673;0.584314732810595;0.374341927082126;0.176755329214277;698;"rejection";"Sim"
"1334";0.140683492331844;2.81502145922747;2.99621253176789;1.89692250779994;0.0514347277119016;0.327817305092841;4.46114481226248;0.505189741587485;0.774843977316102;2.1626573453472;-4.45737082156586;699;"rejection";"Obs"
"19";-0.450914779468396;-0.610686697384198;0.341135157306;0.286417203489608;-0.722785042459666;-0.334076884366767;-0.334038292172495;0.578362178352922;0.346598594008474;1.05725650020977;0.574848410620376;699;"rejection";"Sim"
"111";0.232241250259268;3.83823243893915;2.80499053406919;1.26426111132543;0.161353492418048;0.891887979853209;8.18501821439981;0.456047201880851;1.21390799837386;2.76743351473719;-2.55804738619466;700;"rejection";"Obs"
"110";-0.197748026619368;1.44870921644735;0.321867300692231;0.23807910295004;0.308751898617906;1.53695063031976;1.68755864046628;0.522955847474947;1.00110250148778;0.643941880027852;1.10740064647394;700;"rejection";"Sim"
"112";0.310896482067653;3.8708049311095;2.52175775524838;0.818654878718931;0.195279326113119;0.905311838283724;8.36270535670042;0.721852303446102;1.21148216999227;3.17768753210429;-1.88026978136851;701;"rejection";"Obs"
"113";-0.186420420241007;1.12333616166097;0.304564731646927;0.204819207431101;0.466174544616323;1.22360938585678;1.14941502703865;0.194010770394008;-0.355507468111015;-0.56690089167573;0.717605589183769;701;"rejection";"Sim"
"123";0.373643914184455;3.8444235271402;2.33107570001022;0.521262101025255;0.207837733004296;0.870451513231248;7.967379343865;0.662833444139789;1.22517140228017;2.83579708059961;-2.3167439625264;702;"rejection";"Obs"
"114";-0.130520946043984;1.99218670649103;0.301190214619517;0.168121066355679;1.36416473267648;1.91241757650015;1.99398986852271;0.471931360830096;0.522512391125243;0.523858717460137;1.38190108173824;702;"rejection";"Sim"
"134";0.290873086507654;3.44052627552972;2.47049268253874;0.909049813673467;0.135516351497628;0.59419992264799;5.75520005708566;0.455869327248022;1.31939918128745;3.0849714477299;-3.18861132305867;703;"rejection";"Obs"
"115";-0.180439269851432;-0.0412084866104939;0.149363727049304;0.174179242269606;0.065215200105407;0.338197737303467;0.251152963309291;0.213337509198804;0.496342979917512;1.07630890190762;0.951923313335466;703;"rejection";"Sim"
"145";0.475947846208615;3.61712869898555;2.02812753157271;0.104178149135595;0.168120373080295;0.606415428964512;5.91097877300625;0.74419897794208;1.27960891645962;4.49882351761331;-1.71170306939533;704;"rejection";"Obs"
"116";-0.203232373001167;-0.329270495936709;0.107981578405628;0.17467333554512;-0.341793628382665;-0.154724003615963;-0.315757456890919;-0.0587318974266154;-0.604522212236309;0.0626344298480573;0.0195929521263747;704;"rejection";"Sim"
"156";0.400787646849413;3.57386332093488;2.18797072432288;0.417986073845497;0.163312402450622;0.607656815598704;5.75850392752623;0.73033144375019;1.24879541361564;2.38188176784102;-3.00207129750387;705;"rejection";"Obs"
"117";-0.706926739827348;-0.793003373200427;0.570528630632865;0.695466899702865;-0.862684183464278;-0.825196661593497;-0.752102337806205;-0.11853397097715;-0.131963496627255;-0.449770234811751;-0.46144379264169;705;"rejection";"Sim"
"167";0.259382716049383;3.00713945740124;2.45043992033256;0.969122250578486;0.0886710305805641;0.415565244168053;4.84047728473264;0.583658097200466;1.12353652904162;3.85107672048253;-3.07336020367782;706;"rejection";"Obs"
"118";-0.281263775715835;-0.365070494962433;0.224647700196466;0.218481630626883;-0.436696000373701;-0.142258930506182;-0.0972188835594873;0.0729013941773945;0.420800635275231;1.35755614957754;0.951561458699439;706;"rejection";"Sim"
"178";0.220895061728395;2.98868240883052;2.60490014837968;1.21834551556633;0.0789623438491192;0.463915980691673;4.75968355721405;0.573112086062097;0.919422005490603;2.22767582656945;-4.20382879506379;707;"rejection";"Obs"
"119";-0.612189329739809;-0.515991767057335;0.518885047581025;0.469841516333159;-0.696692314319127;-0.0749310807812008;-0.0947420078686442;0.174487042478554;0.437333302042178;1.24465183514712;0.912545874480202;707;"rejection";"Sim"
