"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11"
"1";0.109512238768346;0.278006789402395;0.114325427685928;0.0959794034189492;0.143990986665775;0.169326907316198;0.123580763996536;0.320224471449766;0.207852369244998;0.0561098424240922;0.186336809362261
"2";0.136426503856382;0.237103904426118;0.148801292366925;0.361775403477149;0.205515105663649;0.25137113021798;0.221866997367925;0.341086688076158;0.456490036302016;0.210336490876674;0.387179931059399
"3";0.237363211897144;0.268257539221918;0.139694667743521;0.229715936521074;0.0998000490759601;0.328924998381956;0.234570554606347;0.384423283898073;0.121460325714146;0.208002264012555;0.475114843294448
"4";0.149014177056662;0.180602739036068;0.182712874919767;0.333897438702958;0.208024715232032;0.192023007514679;0.180253853479513;0.537236710755937;0.169776110301576;0.290636782760823;0.177697079144433
"5";0.178186127380616;0.104795855395056;0.310162655183806;0.291557240300377;0.356523814290541;0.405875532707873;0.458315848132622;0.262187050771189;0.332192956780126;0.175732939190564;0.27348306714521
"6";0.134175219113779;0.0979205767507985;0.191132644883148;0.278566626475316;0.221391963722526;0.600415057447573;0.389474117725773;0.232604016351201;0.167049259565906;0.280414678180955;0.307996331814915
"7";0.230290437678207;0.399523263107951;0.85827375534425;0.154077044874364;0.176734473766666;0.882619062772384;0.446166602350288;0.385447581060733;0.661691980094788;0.311780207913127;0.85063768582396
"8";0.381278943416108;0.411553376834365;0.411535570732089;0.17027350823346;0.224738855336185;0.905874581602665;0.576274722918501;0.0948374147903842;0.873966732848123;0.552154632153418;1.04074127390779
"9";0.281931882503079;0.423353905775572;0.894186553808277;0.268982594502856;0.140104054482925;0.645821834547255;0.341289046261699;0.19299810536034;1.15192824507124;0.401661436479334;0.867917316900692
"10";0.0768554104526597;0.126551030950254;0.11094322313482;0.0918436223411352;0.246058996161935;0.0840509557441782;0.175639302688056;0.304357573952219;0.408218329578363;0.114805431141543;0.270443005431396
"11";0.0909754395371413;0.138071613427333;0.108046588822903;0.109670217157603;0.170151562157327;0.087884714744661;0.224607493957224;0.460906205620773;0.220774977830151;0.164332879813451;0.329474440197894
"12";0.101235359172952;0.12953318444925;0.0972977169809895;0.157614716307163;0.229724842613284;0.123386433514007;0.146744427061637;0.343526947413743;0.33485880624372;0.216732934971852;0.18028511416844
"13";0.157230614545694;0.200390632789901;0.177992783663256;0.128660929535067;0.146415870496257;0.461917586255773;0.148081264811678;0.442287082794914;0.0757977405460392;0.0921726440542391;0.239471219526757
"14";0.215672107611585;0.181616479427629;0.124661654321588;0.376778479068605;0.091373199239142;0.323733746043143;0.246684039109205;0.305229543236938;0.201620783624542;0.401276995020941;0.319943711405796
"15";0.108095083032518;0.0771588097384008;0.18903385209469;0.488025130778681;0.261235352058454;0.326590963848803;0.257789787411644;0.229387448661148;0.300873618419151;0.265875145031221;0.211077267348955
"16";0.426532691936716;0.503240640613039;0.623727814538713;0.39782738356517;0.543297537802849;1.06387938984247;0.974916067189646;0.284659792247924;0.7894368284515;0.941436614664896;1.03402185997111
