"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11"
"1";0.0435933600641803;0.101967309816766;0.0999237638377342;0.0814883149512902;0.123846550866071;0.319209776299397;0.201340879295666;0.367089729635262;0.18920506423726;0.0646465556962121;0.0676991075991024
"2";0.161630355628707;0.38674280554486;0.230437833803002;0.13977857064959;0.339643210401382;0.248724307235305;0.433585888283192;0.235041283468338;0.151005058365483;0.280692469526814;0.138853654839585
"3";0.0949201708934651;0.0703321102746424;0.149710728502617;0.125016175603786;0.158929257426303;0.504788476725319;0.152747568944224;0.293325614755745;0.0902720133055095;0.09249096090482;0.114146836870665
"4";0.0725135209523478;0.179305803829265;0.0678863510399005;0.139234728073349;0.0552903068353761;0.161686219094767;0.0665696083448977;0.227358553421666;0.374427401927196;0.096929447381724;0.0969352592788526
"5";0.0622424410133345;0.128580414885824;0.0677539424841534;0.17204307428566;0.122315203888386;0.181123508415113;0.076451343453053;0.173740644380581;NA;0.108042614123691;0.122641438348589
"6";0.0824351533888543;0.119953478723645;0.0664956960521724;0.194849951151415;0.131970440305645;0.290017830871259;0.0672102935933921;0.117452714130969;0.149631173371639;0.153357785308335;0.21760108566005
"7";0.134314089803031;0.248993103031244;0.204271822185361;0.121872879101973;0.12388093121862;0.394104329533295;0.219612742619501;0.248568786134572;0.153860765063439;0.224039437063151;0.353378526113712
"8";0.191558120106152;0.266836663821341;0.216313590013328;0.135423098708216;0.107196881159588;0.236541521284313;0.194431746537927;0.211921205993586;0.154098374990259;0.416672912287201;0.348743412051608
"9";0.125088457022169;0.249569767572228;0.17621741344233;0.115835182381463;0.0576839857200418;0.317620138383263;0.130522186689421;0.242938230708051;0.129633051470873;0.176710084100375;0.282336666744869
"10";0.065555390588855;0.063991946362858;0.091524051422942;0.0624037470256142;0.144462144976342;0.113232599809575;0.0665503091296518;0.288074002237429;0.233959935045675;0.087866470736546;0.403835027964333
"11";0.073162033899731;0.060246968938122;0.0925335699474965;0.0816492580936033;0.139919125770101;0.123306563437185;0.111703036708599;0.490946345165566;0.233310193013135;0.161602515789548;0.403186073664233
"12";0.07672232795214;0.081207325099001;0.0717875606631619;0.0775411175184885;0.116698519989492;0.130764264818592;0.0617813340097265;0.282406322295013;0.319541341806968;0.146717418314854;0.219465870624321
"13";0.116651990956116;0.341082615688035;0.112040695463267;0.0799773499612758;0.182210606930938;0.483425453678908;0.173103475228016;0.261971197645602;0.172036077137336;0.173600022042468;0.242818062269062
"14";0.148432781344825;0.274358108601642;0.109917345853019;0.326687452091711;0.0818165393539653;0.499640254962116;0.109635470829594;0.20691558808806;0.254120514938435;0.197125059649687;0.229768992140403
"15";0.0787199976488651;0.186723219636338;0.0701307206996374;0.177318321513902;0.0880044478559473;0.554520369572465;0.0880878659668508;0.119815770999819;0.393788333747406;0.125169029361638;0.175211308803032
"16";0.27588695910618;0.455435179152734;0.275609469831435;0.180981103995651;0.161078559987539;0.337014018754721;0.442269355919874;0.463819408769813;0.258230383523242;0.779971372059403;0.472521659383362
"17";0.139957223980248;0.349222727075312;0.265798733509683;0.220974501902577;0.185719838043859;0.319620783210972;0.334080973998438;0.313361916132531;0.135714165070444;0.129820596428112;0.236552283568549
"18";0.253110074670462;0.411292222731216;0.296830275326923;0.285375434265761;0.305116335446302;0.327120236066754;0.435380406927548;0.217909969879343;0.13649108463586;0.641163549981999;0.34910934087649
"19";0.0741545179298062;0.146537555873357;0.086453713851421;0.160862982437418;0.136163302155545;0.174390567215788;0.0781782863184137;0.234605881847778;0.37643643130304;0.119799168428733;0.23696486346215
"20";0.0547964031855127;0.0656765828057479;0.0733311306699358;0.0903720979166448;0.115826949427218;0.172316017911545;0.0892275201068548;0.110740478097756;NA;0.0413809697072578;0.0965611903817934
"21";0.146873569597778;0.348191412160814;0.123790256290106;0.199252080664891;0.114345361582148;0.238517148486527;0.210184196273136;0.24807666100645;0.181245587994516;0.39309561739828;0.221990679314008
"22";0.0539496714660445;0.330888668054994;0.0540932957441969;0.0774581856781941;0.160021529052665;0.27413412005215;0.0904336602092587;0.18112623892054;NA;0.203406555449809;0.189306726850093
"23";0.049310190971905;0.307172446204946;0.0590474250004894;0.0901494806860842;0.14368140999237;0.359344795821006;0.104671114175876;0.123182106748211;0.0799219701410246;0.0837907791615203;0.0587996090755093
"24";0.0404648158833904;0.228264128475343;0.0478488514097029;0.0856807992006835;0.205662289959877;0.351241057047667;0.0607751908053461;0.12200973386515;0.0960857060175599;0.0402570713639126;0.0648974090660994
"25";0.0670225859657498;0.122935416573669;0.0766378817869577;0.130196594538988;0.093305054653042;0.109550411708796;0.0614342168703895;0.119682579004381;NA;0.0707104201386689;0.164108783230146
"26";0.0981558375528722;0.175013458217834;0.117431171834541;0.0908215647884639;0.17460431446192;0.142963143616465;0.0811117489588353;0.0925785681825141;NA;0.0511994812129947;0.28465427679476
"27";0.046861315359207;0.109613827507807;0.0491776395227429;0.0635472534463391;0.153530403140122;0.0794838005069594;0.0502710310973086;0.0708298467444484;NA;0.0372059815665516;0.188552558744004
"28";0.0917397293286734;0.114311706527366;0.0984179483681107;0.128705803753311;0.0818733462551191;0.159754716296393;0.0951805037865513;0.151692085921264;NA;0.151372665968728;0.23396479052537
"29";0.0844826206871541;0.16264979300941;0.0974278162275212;0.0708238090101253;0.160432528984327;0.15694799879141;0.0535313088211937;0.109488175933509;NA;0.136943958293872;0.377587333764702
"30";0.0859935823366105;0.104155425171091;0.0934758151376534;0.174729214232641;0.0947402936130446;0.108392862317845;0.0844038047481965;0.145495689143692;NA;0.122837483359744;0.216641623526206
"31";0.127232786063613;0.107134053746005;0.192718599242631;0.387523612395905;0.186795558534022;0.334873983685059;0.513623358783931;0.411927967059486;0.281556274046976;0.43231918296633;0.440763280674168
