"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd";"Site_ID";"Method";"Type"
"2";0.130295222290156;2.20969560315671;2.8308072324366;1.38020947177801;0.0560060798131712;0.376715818634849;3.90003990778631;0.72976184557268;0.66447909195497;1.85144064265324;-4.21575895400074;1;"rejection";"Obs"
"1";0.313192338235623;1.11780573938309;0.0960987636861286;0.17827894883114;1.08168154633978;0.503108575082547;1.00547992283837;-0.159841331912577;0.587462639429768;0.920815202333439;1.1223188994681;1;"rejection";"Sim"
"2111";0.370752904183771;2.83638743455497;2.03475067709753;0.106977476743457;0.103007778257177;0.427084130506164;4.09393569951394;0.523870355060644;1.3961277995571;4.28341649746185;-2.13336320042347;2;"rejection";"Obs"
"11";-0.0472344549506407;-0.0615627160830955;-0.0415084080248308;-0.0417606500804317;0.0976533290279878;0.614257414566891;0.0641810856411983;-0.209309840349397;0.423631211497486;0.450464476106613;0.699756330638914;2;"rejection";"Sim"
"2222";0.365359420036684;2.65476591444931;1.9832301804728;0.150689217127636;0.0851991220140259;0.28215154052089;3.44243905750675;0.679403331285847;1.40766499978156;2.54179212236943;-2.85949687997972;3;"rejection";"Obs"
"12";-0.319656519534853;0.778121855054665;0.607809843555632;0.443610434727908;1.04809389231704;0.644097027284067;0.903561914716939;0.100779784424191;0.330289402006115;-0.569837370115848;-0.173997122026207;3;"rejection";"Sim"
"2279";0.369248076643925;3.25131073051381;2.17534478313622;0.287829959681697;0.134088037077562;0.492116272702186;5.33007795504427;0.700762760832459;1.30083815507101;3.02229409576652;-2.52912750432848;4;"rejection";"Obs"
"13";-0.301961861292775;-0.296339096379408;0.182451921460953;0.30967874721939;0.566665663347782;0.287839623312183;0.850570852014557;0.166144007998848;0.627731043142664;9.32581763968018e-05;0.334932599367603;4;"rejection";"Sim"
"2290";0.353843083176078;3.19013207077;2.19896404941982;0.3055702799088;0.127834426941694;0.401462080074872;4.93034649865925;0.265371468006257;NA;1.76944715692065;-3.3675135921185;5;"rejection";"Obs"
"14";0.0201472220347933;-0.0485870136607662;-0.0807743396521475;0.07713382028362;1.154214107493;0.548036405439564;1.12201199782008;0.0211007392722131;NA;0.489073260097301;0.671430427216885;5;"rejection";"Sim"
"2301";0.428590869502105;3.13037947848209;1.98840673557931;-0.0214251645651327;0.111486323643452;0.254125584647877;4.22617219062408;0.53251234955862;1.27106081441728;2.51556143159913;-2.44283706686807;6;"rejection";"Obs"
"15";-0.104311337294364;-0.156063579690972;0.0509020424242112;-0.0502586867063897;0.0213020743145875;0.0290408456208193;0.00258553117895866;-0.0549274507296615;0.0734886798146964;-0.401221611681659;-0.334488324553812;6;"rejection";"Sim"
"2312";0.202119309262166;1.71557562076749;2.13864577926356;0.601974215637643;0.0550880471944886;0.230984849151247;2.98075314397728;0.618642875355848;0.795405371107661;2.72046465101932;-2.98384809311156;7;"rejection";"Obs"
"16";-0.149223370529527;1.01426275682493;0.607122384335411;0.501448904640987;1.15424257936427;0.892699594885473;1.14987820679472;0.134197479095672;1.03505492425844;1.83962982271389;1.61460102800885;7;"rejection";"Sim"
"2323";0.267026929114841;2.02709163346614;2.02700784045383;0.330710573766841;0.063805675909647;0.303221550582354;3.08021325417923;0.521102223224819;1.0593526263698;3.94040203308288;-2.30029331224306;8;"rejection";"Obs"
"17";0.00780314401448526;0.746990513725432;0.29960920964349;0.13120225638959;0.808485995356689;0.739878560116174;0.783200666337978;0.227915561678597;0.789754851658563;1.55768554253586;1.34460617556154;8;"rejection";"Sim"
"2334";0.140683492331844;1.49194991055456;2.36132657623755;0.862778268208539;0.041026954147631;0.25821348103577;2.7168695488547;0.559755664873413;0.747228411284709;2.24395595901301;-3.57498164136739;9;"rejection";"Obs"
"18";-0.100967442811671;0.456348891127725;0.259375804968355;0.345121482129845;0.469944618898498;0.471505629094436;0.581362789675976;0.325987543141774;0.836444140394744;1.74174496783588;1.39519781268606;9;"rejection";"Sim"
"21";0.23298011322398;3.67758271438217;2.75905784528378;1.11908998415551;0.156967706075961;0.796872408291158;7.14812256143263;0.649196936920356;0.869033674039386;2.52428254598882;-2.50440158745351;10;"rejection";"Obs"
"19";-0.113054692665342;0.665142533766934;0.152220316622071;0.114233492475546;0.182446211585742;0.787272557900684;0.803108970130011;-0.274151766897633;0.01575535581105;0.341707065395093;0.564906938848553;10;"rejection";"Sim"
"212";0.310903251560459;3.74255952380952;2.48804324544161;0.720881103140125;0.184706543259221;0.822947357953753;7.223640344687;0.767695537076889;1.24803257399184;2.88357497039991;-1.84742471509932;11;"rejection";"Obs"
"110";-0.105577686442801;0.205580940582427;0.108482121180285;0.0938683633980855;-0.0569127940739474;0.272708906235629;0.135314176435367;0.227319865991171;-0.887120498466686;-0.396155918234556;-0.143413056442686;11;"rejection";"Sim"
