"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd";"Site_ID";"Method";"Type"
"144";-1.73278332066746;-1.14935538934688;1.55185134052639;0.775525131488592;0.916194617725249;1.01850753889588;1.11301607932545;0.0466003015258417;-0.898636182474186;-0.993683234237027;-1.21197058449376;390;"rejection";"Sim"
"3286";0.217532848163479;1.93754538852578;2.18682732212456;0.427427568456694;0.0632008568206485;0.141051831170878;3.17454872027566;0.369129403911456;NA;1.30239159126446;-4.08152232292335;391;"rejection";"Obs"
"145";-1.25937149573602;-1.19294271915095;0.983849194484267;1.02567085231422;-0.879373617862103;-0.278850676632;-0.00346759129539558;-0.382721464728842;NA;-1.11377099370282;-0.997241590751255;391;"rejection";"Sim"
"3287";0.133845557268981;1.72395833333333;2.55569170478009;0.929532831540068;0.0509514223345242;0.189906446417109;3.33630160493771;0.346720093880146;NA;1.09493057718223;-4.49180671746746;392;"rejection";"Obs"
"146";-1.1388701565095;-1.03456925171687;0.815897062074315;0.898380639355465;-1.23437423419172;-0.263877862388547;-0.0796916005833773;-0.304220106176771;NA;-1.04443130040294;-0.929953688342934;392;"rejection";"Sim"
"3288";0.17336255174093;1.65270684371808;2.25478465763251;0.603709065828901;0.0521943280913188;0.0826412289615831;2.99478598126305;0.429915537411047;NA;1.09722608207606;-4.44924710304867;393;"rejection";"Obs"
"147";-1.27251408078836;-1.23483774051229;0.970351892560154;0.970028195488641;-1.07677694417844;-0.187297784232267;0.0241637089378962;-0.0423290983874819;NA;-1.22279903451456;-1.08113907723281;393;"rejection";"Sim"
"3289";0.200317434551669;2.07170693686672;2.33622487256082;0.496476843552622;0.0708559326904234;0.240459509654067;3.50848407670069;0.44268332794233;NA;1.35932483974186;-4.0437819949405;394;"rejection";"Obs"
"148";-1.30182394915555;-1.19440061079564;1.03300261256164;1.05687255916742;-0.971505276811743;-0.12778764664247;0.0156670795794187;-0.288372471517691;NA;-1.07413123727786;-1.02605194233196;394;"rejection";"Sim"
"3291";0.520682845007169;2.96588946459413;1.73979114089743;-0.705615242546852;0.0827493890283242;0.410197963418549;3.85869802906829;0.680202024257738;1.37455115271818;4.6870194595601;-0.951057455399203;395;"rejection";"Obs"
"149";0.153159523617569;0.678455480716392;0.219631195129649;-0.233091920155824;0.785070695594497;0.771946395825714;0.836029402208927;-0.0801971881046859;-0.926510127894715;-0.492805278447594;0.0950892451333837;395;"rejection";"Sim"
"3292";0.407650894137381;2.72264931992904;1.89894954342404;-0.243081934249514;0.0847428637142179;0.246899128620191;3.5795373183468;0.650338487650777;1.28909137892927;2.7234068489705;-2.31245426489737;396;"rejection";"Obs"
"150";-0.269652937748235;0.275576158454156;0.443388615678361;0.240721822158156;0.563664674399898;0.446991504155548;0.572352371316117;0.239102048540666;-0.841193812086925;-0.354438982465674;-0.184461484657472;396;"rejection";"Sim"
"3293";0.194312326595323;0.327272727272727;0.521327056228296;0.323760097807828;0.0614117281527996;0.604670443058652;3.09751582921154;0.797278119619452;1.62766883621223;6.89949321605367;-1.28248082024549;397;"rejection";"Obs"
"151";-1.35664312449142;-0.7547558772729;1.19975080348596;0.384189268451456;1.17877467962201;1.26705900403966;1.34114513790401;-0.364729815300038;-0.569461709316033;-0.933394197504864;-1.10468729029075;397;"rejection";"Sim"
"3294";0.187904610912934;0.166666666666667;-0.119938635549644;-0.22672685019778;0.042973553604134;0.471328125814684;2.47412233926573;0.817610716834004;1.27690759922492;3.53236279898616;-2.09743842813181;398;"rejection";"Obs"
"152";-0.178692868628864;-0.224611515909287;0.0501207053644538;-0.132759714053876;0.47152262065393;0.580377658529949;0.394461731297227;-0.174871943357891;-0.0257346929008532;-0.339518783914747;-0.541849922050227;398;"rejection";"Sim"
