0.0744444444444444,0.3,0.6,0.3938479999999999
0.07777777777777772,0.3,0.6,0.38642399999999993
0.08111111111111106,0.3,0.6,0.37977599999999995
0.08444444444444439,0.3,0.6,0.37323199999999995
0.08777777777777773,0.3,0.6,0.37017999999999995
0.09111111111111106,0.3,0.6,0.36289199999999994
0.0944444444444444,0.3,0.6,0.355772
0.09777777777777773,0.3,0.6,0.3499200000000001
0.10111111111111107,0.3,0.6,0.34276
0.1044444444444444,0.3,0.6,0.33618400000000004
0.10777777777777772,0.3,0.6,0.32775200000000004
0.11111111111111106,0.3,0.6,0.326664
0.1144444444444444,0.3,0.6,0.32001599999999997
0.11777777777777773,0.3,0.6,0.311476
0.12111111111111106,0.3,0.6,0.303028
0.1244444444444444,0.3,0.6,0.29967999999999995
0.12777777777777774,0.3,0.6,0.29282400000000003
0.13111111111111107,0.3,0.6,0.29080000000000006
0.1344444444444444,0.3,0.6,0.28116
0.13777777777777772,0.3,0.6,0.274468
0.14111111111111108,0.3,0.6,0.26803200000000005
0.1444444444444444,0.3,0.6,0.263152
0.14777777777777773,0.3,0.6,0.25704
0.15111111111111108,0.3,0.6,0.24915600000000004
0.15444444444444438,0.3,0.6,0.24676400000000004
0.15777777777777774,0.3,0.6,0.24026799999999995
0.16111111111111107,0.3,0.6,0.23153600000000002
0.1644444444444444,0.3,0.6,0.23112799999999997
0.16777777777777775,0.3,0.6,0.22549599999999997
0.17111111111111107,0.3,0.6,0.21898399999999998
0.1744444444444444,0.3,0.6,0.214476
0.17777777777777776,0.3,0.6,0.204944
0.18111111111111106,0.3,0.6,0.19813999999999996
0.1844444444444444,0.3,0.6,0.19667599999999996
0.18777777777777774,0.3,0.6,0.18836000000000003
0.19111111111111106,0.3,0.6,0.18439599999999998
0.19444444444444442,0.3,0.6,0.17633999999999997
0.19777777777777772,0.3,0.6,0.1691
0.20111111111111107,0.3,0.6,0.164464
0.2044444444444444,0.3,0.6,0.159996
0.20777777777777773,0.3,0.6,0.150792
0.21111111111111108,0.3,0.6,0.14485199999999998
0.2144444444444444,0.3,0.6,0.13704000000000002
0.21777777777777774,0.3,0.6,0.1267
0.22111111111111106,0.3,0.6,0.12478000000000002
0.22444444444444442,0.3,0.6,0.113712
0.22777777777777775,0.3,0.6,0.109764
0.23111111111111107,0.3,0.6,0.099128
0.2344444444444444,0.3,0.6,0.08715599999999998
0.23777777777777773,0.3,0.6,0.08575599999999999
0.24111111111111108,0.3,0.6,0.07113200000000001
0.2444444444444444,0.3,0.6,0.050263999999999996
0.24777777777777774,0.3,0.6,0.052896
0.25111111111111106,0.3,0.6,0.05000000000000001
0.2544444444444444,0.3,0.6,0.04502
0.2577777777777778,0.3,0.6,0.027172
0.26111111111111107,0.3,0.6,0.011203999999999999
0.26444444444444437,0.3,0.6,0.0069679999999999985
0.2677777777777778,0.3,0.6,0.000496
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
